Date,Month,Day,Hour,Day_of_week,global_tilted_irradiance_instant,Temperature_2m,Shortwave_Radiation,Avg_Weighted_Price
11 - 26,11,26,13,3,64.3895,4.9,167.0,6648.71
11 - 26,11,26,14,3,18.334145,5.9,179.0,6648.71
11 - 26,11,26,15,3,0.0,6.5,142.0,6648.71
11 - 26,11,26,16,3,0.0,6.8,103.0,6648.71
11 - 26,11,26,17,3,0.0,6.3,51.0,6648.71
11 - 26,11,26,18,3,0.0,5.6,3.0,6648.71
11 - 26,11,26,19,3,0.0,5.1,0.0,6648.71
11 - 26,11,26,20,3,0.0,4.7,0.0,6648.71
11 - 26,11,26,21,3,0.0,4.6,0.0,6648.71
11 - 26,11,26,22,3,0.0,4.1,0.0,6648.71
11 - 26,11,26,23,3,0.0,3.7,0.0,6648.71
11 - 27,11,27,0,4,0.0,3.5,0.0,7060.5
11 - 27,11,27,1,4,0.0,3.6,0.0,7060.5
11 - 27,11,27,2,4,0.0,3.9,0.0,7060.5
11 - 27,11,27,3,4,0.0,4.2,0.0,7060.5
11 - 27,11,27,4,4,0.0,4.2,0.0,7060.5
11 - 27,11,27,5,4,0.0,4.7,0.0,7060.5
11 - 27,11,27,6,4,0.0,4.3,0.0,7060.5
11 - 27,11,27,7,4,24.34898,3.4,0.0,7060.5
11 - 27,11,27,8,4,43.105568,2.6,0.0,7060.5
11 - 27,11,27,9,4,46.837666,2.2,0.0,7060.5
11 - 27,11,27,10,4,45.62868,2.0,8.0,7060.5
11 - 27,11,27,11,4,79.56886,2.1,18.0,7060.5
11 - 27,11,27,12,4,46.333614,1.9,32.0,7060.5
11 - 27,11,27,13,4,27.318941,2.1,46.0,7060.5
11 - 27,11,27,14,4,4.753887,2.0,43.0,7060.5
11 - 27,11,27,15,4,0.0,2.2,41.0,7060.5
11 - 27,11,27,16,4,0.0,1.8,23.0,7060.5
11 - 27,11,27,17,4,0.0,1.1,12.0,7060.5
11 - 27,11,27,18,4,0.0,1.0,1.0,7060.5
11 - 27,11,27,19,4,0.0,0.9,0.0,7060.5
11 - 27,11,27,20,4,0.0,0.4,0.0,7060.5
11 - 27,11,27,21,4,0.0,0.1,0.0,7060.5
11 - 27,11,27,22,4,0.0,0.2,0.0,7060.5
11 - 27,11,27,23,4,0.0,0.5,0.0,7060.5
11 - 28,11,28,0,5,0.0,0.6,0.0,7657.99
11 - 28,11,28,1,5,0.0,0.6,0.0,7657.99
11 - 28,11,28,2,5,0.0,1.0,0.0,7657.99
11 - 28,11,28,3,5,0.0,1.0,0.0,7657.99
11 - 28,11,28,4,5,0.0,1.0,0.0,7657.99
11 - 28,11,28,5,5,0.0,1.0,0.0,7657.99
11 - 28,11,28,6,5,0.0,1.0,0.0,7657.99
11 - 28,11,28,7,5,38.56609,0.9,0.0,7657.99
11 - 28,11,28,8,5,81.92119,1.0,0.0,7657.99
11 - 28,11,28,9,5,94.9073,1.0,0.0,7657.99
11 - 28,11,28,10,5,70.38182,1.2,13.0,7657.99
11 - 28,11,28,11,5,59.866985,1.5,34.0,7657.99
11 - 28,11,28,12,5,71.96771,1.6,42.0,7657.99
11 - 28,11,28,13,5,45.23379,1.9,56.0,7657.99
11 - 28,11,28,14,5,11.667543,2.3,82.0,7657.99
11 - 28,11,28,15,5,0.0,2.3,88.0,7657.99
11 - 28,11,28,16,5,0.0,2.5,60.0,7657.99
11 - 28,11,28,17,5,0.0,2.3,23.0,7657.99
11 - 28,11,28,18,5,0.0,2.2,1.0,7657.99
11 - 28,11,28,19,5,0.0,2.0,0.0,7657.99
11 - 28,11,28,20,5,0.0,1.9,0.0,7657.99
11 - 28,11,28,21,5,0.0,2.0,0.0,7657.99
11 - 28,11,28,22,5,0.0,2.0,0.0,7657.99
11 - 28,11,28,23,5,0.0,2.1,0.0,7657.99
11 - 29,11,29,0,6,0.0,2.2,0.0,6541.41
11 - 29,11,29,1,6,0.0,2.2,0.0,6541.41
11 - 29,11,29,2,6,0.0,2.2,0.0,6541.41
11 - 29,11,29,3,6,0.0,2.3,0.0,6541.41
11 - 29,11,29,4,6,0.0,2.4,0.0,6541.41
11 - 29,11,29,5,6,0.0,2.4,0.0,6541.41
11 - 29,11,29,6,6,0.0,2.5,0.0,6541.41
11 - 29,11,29,7,6,29.7283,2.6,0.0,6541.41
11 - 29,11,29,8,6,54.750957,2.6,0.0,6541.41
11 - 29,11,29,9,6,76.65111,2.8,0.0,6541.41
11 - 29,11,29,10,6,76.22311,3.0,11.0,6541.41
11 - 29,11,29,11,6,86.719025,3.5,30.0,6541.41
11 - 29,11,29,12,6,105.20192,3.5,39.0,6541.41
11 - 29,11,29,13,6,31.557898,4.0,49.0,6541.41
11 - 29,11,29,14,6,8.774209,4.3,36.0,6541.41
11 - 29,11,29,15,6,0.0,4.8,39.0,6541.41
11 - 29,11,29,16,6,0.0,5.1,26.0,6541.41
11 - 29,11,29,17,6,0.0,5.2,15.0,6541.41
11 - 29,11,29,18,6,0.0,5.3,1.0,6541.41
11 - 29,11,29,19,6,0.0,5.4,0.0,6541.41
11 - 29,11,29,20,6,0.0,5.5,0.0,6541.41
11 - 29,11,29,21,6,0.0,5.6,0.0,6541.41
11 - 29,11,29,22,6,0.0,5.7,0.0,6541.41
11 - 29,11,29,23,6,0.0,6.1,0.0,6541.41
11 - 30,11,30,0,7,0.0,6.1,0.0,7376.74
11 - 30,11,30,1,7,0.0,6.0,0.0,7376.74
11 - 30,11,30,2,7,0.0,5.8,0.0,7376.74
11 - 30,11,30,3,7,0.0,5.7,0.0,7376.74
11 - 30,11,30,4,7,0.0,5.6,0.0,7376.74
11 - 30,11,30,5,7,0.0,5.5,0.0,7376.74
11 - 30,11,30,6,7,0.0,5.2,0.0,7376.74
11 - 30,11,30,7,7,19.054405,5.2,0.0,7376.74
11 - 30,11,30,8,7,45.766617,5.1,0.0,7376.74
11 - 30,11,30,9,7,71.536674,4.9,0.0,7376.74
11 - 30,11,30,10,7,79.029945,5.0,8.0,7376.74
11 - 30,11,30,11,7,103.73167,5.1,21.0,7376.74
11 - 30,11,30,12,7,71.931915,5.1,30.0,7376.74
11 - 30,11,30,13,7,33.608887,5.4,49.0,7376.74
11 - 30,11,30,14,7,8.617224,5.6,56.0,7376.74
11 - 30,11,30,15,7,0.0,5.5,36.0,7376.74
11 - 30,11,30,16,7,0.0,5.6,27.0,7376.74
11 - 30,11,30,17,7,0.0,5.5,11.0,7376.74
11 - 30,11,30,18,7,0.0,5.2,1.0,7376.74
11 - 30,11,30,19,7,0.0,5.1,0.0,7376.74
11 - 30,11,30,20,7,0.0,4.9,0.0,7376.74
11 - 30,11,30,21,7,0.0,4.8,0.0,7376.74
11 - 30,11,30,22,7,0.0,4.8,0.0,7376.74
11 - 30,11,30,23,7,0.0,4.8,0.0,7376.74
12 - 1,12,1,0,1,0.0,4.7,0.0,7482.83
12 - 1,12,1,1,1,0.0,4.6,0.0,7482.83
12 - 1,12,1,2,1,0.0,4.5,0.0,7482.83
12 - 1,12,1,3,1,0.0,4.5,0.0,7482.83
12 - 1,12,1,4,1,0.0,4.5,0.0,7482.83
12 - 1,12,1,5,1,0.0,4.4,0.0,7482.83
12 - 1,12,1,6,1,0.0,4.3,0.0,7482.83
12 - 1,12,1,7,1,9.674021,4.3,0.0,7482.83
12 - 1,12,1,8,1,26.39791,4.4,0.0,7482.83
12 - 1,12,1,9,1,34.789833,4.3,0.0,7482.83
12 - 1,12,1,10,1,40.014244,4.5,8.0,7482.83
12 - 1,12,1,11,1,30.394176,4.8,25.0,7482.83
12 - 1,12,1,12,1,31.395447,4.9,49.0,7482.83
12 - 1,12,1,13,1,22.847612,5.1,59.0,7482.83
12 - 1,12,1,14,1,6.2598295,5.2,70.0,7482.83
12 - 1,12,1,15,1,0.0,5.3,57.0,7482.83
12 - 1,12,1,16,1,0.0,5.2,40.0,7482.83
12 - 1,12,1,17,1,0.0,5.1,16.0,7482.83
12 - 1,12,1,18,1,0.0,5.0,1.0,7482.83
12 - 1,12,1,19,1,0.0,5.0,0.0,7482.83
12 - 1,12,1,20,1,0.0,5.0,0.0,7482.83
12 - 1,12,1,21,1,0.0,5.1,0.0,7482.83
12 - 1,12,1,22,1,0.0,5.0,0.0,7482.83
12 - 1,12,1,23,1,0.0,5.0,0.0,7482.83
12 - 2,12,2,0,2,0.0,5.0,0.0,6772.51
12 - 2,12,2,1,2,0.0,5.1,0.0,6772.51
12 - 2,12,2,2,2,0.0,5.2,0.0,6772.51
12 - 2,12,2,3,2,0.0,5.0,0.0,6772.51
12 - 2,12,2,4,2,0.0,4.7,0.0,6772.51
12 - 2,12,2,5,2,0.0,4.4,0.0,6772.51
12 - 2,12,2,6,2,0.0,4.3,0.0,6772.51
12 - 2,12,2,7,2,22.997334,4.2,0.0,6772.51
12 - 2,12,2,8,2,68.019165,4.1,0.0,6772.51
12 - 2,12,2,9,2,107.91382,4.1,0.0,6772.51
12 - 2,12,2,10,2,117.26707,4.2,12.0,6772.51
12 - 2,12,2,11,2,94.5056,4.6,37.0,6772.51
12 - 2,12,2,12,2,76.24488,4.7,78.0,6772.51
12 - 2,12,2,13,2,54.312355,5.2,101.0,6772.51
12 - 2,12,2,14,2,10.525437,5.4,96.0,6772.51
12 - 2,12,2,15,2,0.0,5.7,93.0,6772.51
12 - 2,12,2,16,2,0.0,5.6,76.0,6772.51
12 - 2,12,2,17,2,0.0,5.2,38.0,6772.51
12 - 2,12,2,18,2,0.0,4.6,2.0,6772.51
12 - 2,12,2,19,2,0.0,4.3,0.0,6772.51
12 - 2,12,2,20,2,0.0,4.2,0.0,6772.51
12 - 2,12,2,21,2,0.0,4.0,0.0,6772.51
12 - 2,12,2,22,2,0.0,4.0,0.0,6772.51
12 - 2,12,2,23,2,0.0,4.2,0.0,6772.51
12 - 3,12,3,0,3,0.0,4.7,0.0,6174.48
12 - 3,12,3,1,3,0.0,4.7,0.0,6174.48
12 - 3,12,3,2,3,0.0,4.6,0.0,6174.48
12 - 3,12,3,3,3,0.0,4.8,0.0,6174.48
12 - 3,12,3,4,3,0.0,4.6,0.0,6174.48
12 - 3,12,3,5,3,0.0,4.5,0.0,6174.48
12 - 3,12,3,6,3,0.0,4.6,0.0,6174.48
12 - 3,12,3,7,3,26.643164,4.5,0.0,6174.48
12 - 3,12,3,8,3,54.284294,4.3,0.0,6174.48
12 - 3,12,3,9,3,89.24542,4.6,0.0,6174.48
12 - 3,12,3,10,3,78.21638,4.8,14.0,6174.48
12 - 3,12,3,11,3,88.608,5.3,52.0,6174.48
12 - 3,12,3,12,3,69.43536,5.5,80.0,6174.48
12 - 3,12,3,13,3,29.195906,5.8,75.0,6174.48
12 - 3,12,3,14,3,3.9234085,5.8,76.0,6174.48
12 - 3,12,3,15,3,0.0,5.8,53.0,6174.48
12 - 3,12,3,16,3,0.0,5.7,45.0,6174.48
12 - 3,12,3,17,3,0.0,5.4,16.0,6174.48
12 - 3,12,3,18,3,0.0,5.5,1.0,6174.48
12 - 3,12,3,19,3,0.0,5.3,0.0,6174.48
12 - 3,12,3,20,3,0.0,5.4,0.0,6174.48
12 - 3,12,3,21,3,0.0,5.3,0.0,6174.48
12 - 3,12,3,22,3,0.0,5.3,0.0,6174.48
12 - 3,12,3,23,3,0.0,5.2,0.0,6174.48
12 - 4,12,4,0,4,0.0,5.3,0.0,5869.55
12 - 4,12,4,1,4,0.0,5.2,0.0,5869.55
12 - 4,12,4,2,4,0.0,5.1,0.0,5869.55
12 - 4,12,4,3,4,0.0,5.2,0.0,5869.55
12 - 4,12,4,4,4,0.0,5.1,0.0,5869.55
12 - 4,12,4,5,4,0.0,4.8,0.0,5869.55
12 - 4,12,4,6,4,0.0,4.8,0.0,5869.55
12 - 4,12,4,7,4,28.791716,4.8,0.0,5869.55
12 - 4,12,4,8,4,68.54072,4.8,0.0,5869.55
12 - 4,12,4,9,4,84.94335,5.0,0.0,5869.55
12 - 4,12,4,10,4,108.47905,5.1,17.0,5869.55
12 - 4,12,4,11,4,103.896576,5.5,53.0,5869.55
12 - 4,12,4,12,4,67.615295,5.8,89.0,5869.55
12 - 4,12,4,13,4,48.392395,6.2,119.0,5869.55
12 - 4,12,4,14,4,12.126922,6.9,136.0,5869.55
12 - 4,12,4,15,4,0.0,7.7,109.0,5869.55
12 - 4,12,4,16,4,0.0,7.8,62.0,5869.55
12 - 4,12,4,17,4,0.0,7.8,33.0,5869.55
12 - 4,12,4,18,4,0.0,7.6,2.0,5869.55
12 - 4,12,4,19,4,0.0,7.4,0.0,5869.55
12 - 4,12,4,20,4,0.0,7.4,0.0,5869.55
12 - 4,12,4,21,4,0.0,7.6,0.0,5869.55
12 - 4,12,4,22,4,0.0,7.7,0.0,5869.55
12 - 4,12,4,23,4,0.0,7.6,0.0,5869.55
12 - 5,12,5,0,5,0.0,8.0,0.0,5591.46
12 - 5,12,5,1,5,0.0,7.9,0.0,5591.46
12 - 5,12,5,2,5,0.0,8.1,0.0,5591.46
12 - 5,12,5,3,5,0.0,8.7,0.0,5591.46
12 - 5,12,5,4,5,0.0,8.6,0.0,5591.46
12 - 5,12,5,5,5,0.0,8.5,0.0,5591.46
12 - 5,12,5,6,5,0.0,8.3,0.0,5591.46
12 - 5,12,5,7,5,13.787245,7.9,0.0,5591.46
12 - 5,12,5,8,5,44.16789,7.6,0.0,5591.46
12 - 5,12,5,9,5,66.865814,7.5,0.0,5591.46
12 - 5,12,5,10,5,82.13273,7.2,14.0,5591.46
12 - 5,12,5,11,5,73.37245,7.2,38.0,5591.46
12 - 5,12,5,12,5,52.12942,7.1,54.0,5591.46
12 - 5,12,5,13,5,29.135628,7.0,55.0,5591.46
12 - 5,12,5,14,5,4.859843,7.1,59.0,5591.46
12 - 5,12,5,15,5,0.0,7.2,52.0,5591.46
12 - 5,12,5,16,5,0.0,7.1,39.0,5591.46
12 - 5,12,5,17,5,0.0,6.8,19.0,5591.46
12 - 5,12,5,18,5,0.0,6.4,1.0,5591.46
12 - 5,12,5,19,5,0.0,5.9,0.0,5591.46
12 - 5,12,5,20,5,0.0,5.3,0.0,5591.46
12 - 5,12,5,21,5,0.0,4.6,0.0,5591.46
12 - 5,12,5,22,5,0.0,4.4,0.0,5591.46
12 - 5,12,5,23,5,0.0,3.8,0.0,5591.46
12 - 6,12,6,0,6,0.0,3.5,0.0,5686.7
12 - 6,12,6,1,6,0.0,3.2,0.0,5686.7
12 - 6,12,6,2,6,0.0,3.0,0.0,5686.7
12 - 6,12,6,3,6,0.0,2.8,0.0,5686.7
12 - 6,12,6,4,6,0.0,2.6,0.0,5686.7
12 - 6,12,6,5,6,0.0,2.4,0.0,5686.7
12 - 6,12,6,6,6,0.0,2.1,0.0,5686.7
12 - 6,12,6,7,6,24.563177,1.8,0.0,5686.7
12 - 6,12,6,8,6,53.70305,1.4,0.0,5686.7
12 - 6,12,6,9,6,77.40691,0.9,0.0,5686.7
12 - 6,12,6,10,6,85.088066,0.8,12.0,5686.7
12 - 6,12,6,11,6,90.39953,0.8,36.0,5686.7
12 - 6,12,6,12,6,67.79868,0.7,61.0,5686.7
12 - 6,12,6,13,6,46.18136,0.7,72.0,5686.7
12 - 6,12,6,14,6,8.580099,0.8,73.0,5686.7
12 - 6,12,6,15,6,0.0,0.7,85.0,5686.7
12 - 6,12,6,16,6,0.0,0.6,58.0,5686.7
12 - 6,12,6,17,6,0.0,0.4,19.0,5686.7
12 - 6,12,6,18,6,0.0,0.0,1.0,5686.7
12 - 6,12,6,19,6,0.0,-0.1,0.0,5686.7
12 - 6,12,6,20,6,0.0,-0.2,0.0,5686.7
12 - 6,12,6,21,6,0.0,-0.1,0.0,5686.7
12 - 6,12,6,22,6,0.0,-0.1,0.0,5686.7
12 - 6,12,6,23,6,0.0,-0.1,0.0,5686.7
12 - 7,12,7,0,7,0.0,0.0,0.0,8489.47
12 - 7,12,7,1,7,0.0,0.1,0.0,8489.47
12 - 7,12,7,2,7,0.0,0.2,0.0,8489.47
12 - 7,12,7,3,7,0.0,0.3,0.0,8489.47
12 - 7,12,7,4,7,0.0,0.2,0.0,8489.47
12 - 7,12,7,5,7,0.0,0.2,0.0,8489.47
12 - 7,12,7,6,7,0.0,0.2,0.0,8489.47
12 - 7,12,7,7,7,21.443,0.2,0.0,8489.47
12 - 7,12,7,8,7,58.549408,0.3,0.0,8489.47
12 - 7,12,7,9,7,86.761345,0.3,0.0,8489.47
12 - 7,12,7,10,7,107.395454,0.5,9.0,8489.47
12 - 7,12,7,11,7,95.04373,0.7,28.0,8489.47
12 - 7,12,7,12,7,90.47897,0.7,37.0,8489.47
12 - 7,12,7,13,7,46.87539,1.1,59.0,8489.47
12 - 7,12,7,14,7,8.503615,1.4,54.0,8489.47
12 - 7,12,7,15,7,0.0,1.5,60.0,8489.47
12 - 7,12,7,16,7,0.0,1.7,37.0,8489.47
12 - 7,12,7,17,7,0.0,1.5,11.0,8489.47
12 - 7,12,7,18,7,0.0,1.7,1.0,8489.47
12 - 7,12,7,19,7,0.0,1.7,0.0,8489.47
12 - 7,12,7,20,7,0.0,1.8,0.0,8489.47
12 - 7,12,7,21,7,0.0,2.0,0.0,8489.47
12 - 7,12,7,22,7,0.0,2.0,0.0,8489.47
12 - 7,12,7,23,7,0.0,1.9,0.0,8489.47
12 - 8,12,8,0,1,0.0,2.0,0.0,8942.8
12 - 8,12,8,1,1,0.0,1.9,0.0,8942.8
12 - 8,12,8,2,1,0.0,1.9,0.0,8942.8
12 - 8,12,8,3,1,0.0,2.0,0.0,8942.8
12 - 8,12,8,4,1,0.0,2.0,0.0,8942.8
12 - 8,12,8,5,1,0.0,2.0,0.0,8942.8
12 - 8,12,8,6,1,0.0,2.0,0.0,8942.8
12 - 8,12,8,7,1,16.38275,2.0,0.0,8942.8
12 - 8,12,8,8,1,43.432407,2.0,0.0,8942.8
12 - 8,12,8,9,1,74.42048,2.0,0.0,8942.8
12 - 8,12,8,10,1,85.28801,2.1,8.0,8942.8
12 - 8,12,8,11,1,81.5883,2.4,30.0,8942.8
12 - 8,12,8,12,1,83.81549,2.5,64.0,8942.8
12 - 8,12,8,13,1,52.39894,3.0,85.0,8942.8
12 - 8,12,8,14,1,10.168301,3.3,84.0,8942.8
12 - 8,12,8,15,1,0.0,3.4,81.0,8942.8
12 - 8,12,8,16,1,0.0,3.4,50.0,8942.8
12 - 8,12,8,17,1,0.0,3.2,18.0,8942.8
12 - 8,12,8,18,1,0.0,3.0,1.0,8942.8
12 - 8,12,8,19,1,0.0,2.7,0.0,8942.8
12 - 8,12,8,20,1,0.0,2.4,0.0,8942.8
12 - 8,12,8,21,1,0.0,2.3,0.0,8942.8
12 - 8,12,8,22,1,0.0,2.2,0.0,8942.8
12 - 8,12,8,23,1,0.0,2.3,0.0,8942.8
12 - 9,12,9,0,2,0.0,2.4,0.0,8907.34
12 - 9,12,9,1,2,0.0,2.5,0.0,8907.34
12 - 9,12,9,2,2,0.0,2.4,0.0,8907.34
12 - 9,12,9,3,2,0.0,2.3,0.0,8907.34
12 - 9,12,9,4,2,0.0,2.1,0.0,8907.34
12 - 9,12,9,5,2,0.0,2.0,0.0,8907.34
12 - 9,12,9,6,2,0.0,1.8,0.0,8907.34
12 - 9,12,9,7,2,37.145103,1.5,0.0,8907.34
12 - 9,12,9,8,2,78.01265,1.1,0.0,8907.34
12 - 9,12,9,9,2,111.225075,1.1,0.0,8907.34
12 - 9,12,9,10,2,135.50078,1.3,14.0,8907.34
12 - 9,12,9,11,2,125.01765,1.6,45.0,8907.34
12 - 9,12,9,12,2,102.31611,1.9,79.0,8907.34
12 - 9,12,9,13,2,58.90679,2.8,120.0,8907.34
12 - 9,12,9,14,2,13.76759,3.4,121.0,8907.34
12 - 9,12,9,15,2,0.0,3.4,119.0,8907.34
12 - 9,12,9,16,2,0.0,3.7,64.0,8907.34
12 - 9,12,9,17,2,0.0,3.6,23.0,8907.34
12 - 9,12,9,18,2,0.0,3.3,1.0,8907.34
12 - 9,12,9,19,2,0.0,3.3,0.0,8907.34
12 - 9,12,9,20,2,0.0,3.5,0.0,8907.34
12 - 9,12,9,21,2,0.0,3.2,0.0,8907.34
12 - 9,12,9,22,2,0.0,3.3,0.0,8907.34
12 - 9,12,9,23,2,0.0,3.4,0.0,8907.34
12 - 10,12,10,0,3,0.0,3.4,0.0,8559.38
12 - 10,12,10,1,3,0.0,3.7,0.0,8559.38
12 - 10,12,10,2,3,0.0,4.1,0.0,8559.38
12 - 10,12,10,3,3,0.0,4.2,0.0,8559.38
12 - 10,12,10,4,3,0.0,4.3,0.0,8559.38
12 - 10,12,10,5,3,0.0,4.4,0.0,8559.38
12 - 10,12,10,6,3,0.0,4.6,0.0,8559.38
12 - 10,12,10,7,3,15.093195,4.8,0.0,8559.38
12 - 10,12,10,8,3,30.687572,4.8,0.0,8559.38
12 - 10,12,10,9,3,61.045967,5.0,0.0,8559.38
12 - 10,12,10,10,3,81.3515,5.1,8.0,8559.38
12 - 10,12,10,11,3,90.348724,5.5,21.0,8559.38
12 - 10,12,10,12,3,64.50768,6.5,50.0,8559.38
12 - 10,12,10,13,3,38.41406,8.1,143.0,8559.38
12 - 10,12,10,14,3,11.832847,9.1,186.0,8559.38
12 - 10,12,10,15,3,0.0,10.3,176.0,8559.38
12 - 10,12,10,16,3,0.0,9.8,134.0,8559.38
12 - 10,12,10,17,3,0.0,8.4,51.0,8559.38
12 - 10,12,10,18,3,0.0,7.3,2.0,8559.38
12 - 10,12,10,19,3,0.0,6.6,0.0,8559.38
12 - 10,12,10,20,3,0.0,6.1,0.0,8559.38
12 - 10,12,10,21,3,0.0,5.2,0.0,8559.38
12 - 10,12,10,22,3,0.0,5.0,0.0,8559.38
12 - 10,12,10,23,3,0.0,4.6,0.0,8559.38
12 - 11,12,11,0,4,0.0,4.6,0.0,8324.17
12 - 11,12,11,1,4,0.0,4.2,0.0,8324.17
12 - 11,12,11,2,4,0.0,4.2,0.0,8324.17
12 - 11,12,11,3,4,0.0,4.4,0.0,8324.17
12 - 11,12,11,4,4,0.0,4.3,0.0,8324.17
12 - 11,12,11,5,4,0.0,4.0,0.0,8324.17
12 - 11,12,11,6,4,0.0,3.7,0.0,8324.17
12 - 11,12,11,7,4,33.29914,3.6,0.0,8324.17
12 - 11,12,11,8,4,53.045387,3.6,0.0,8324.17
12 - 11,12,11,9,4,59.45042,3.1,0.0,8324.17
12 - 11,12,11,10,4,59.7856,3.2,21.0,8324.17
12 - 11,12,11,11,4,63.74232,4.2,86.0,8324.17
12 - 11,12,11,12,4,66.61458,5.4,165.0,8324.17
12 - 11,12,11,13,4,38.972755,6.5,228.0,8324.17
12 - 11,12,11,14,4,9.830129,7.7,245.0,8324.17
12 - 11,12,11,15,4,0.0,9.3,220.0,8324.17
12 - 11,12,11,16,4,0.0,9.1,144.0,8324.17
12 - 11,12,11,17,4,0.0,8.8,31.0,8324.17
12 - 11,12,11,18,4,0.0,8.5,1.0,8324.17
12 - 11,12,11,19,4,0.0,7.9,0.0,8324.17
12 - 11,12,11,20,4,0.0,7.5,0.0,8324.17
12 - 11,12,11,21,4,0.0,7.3,0.0,8324.17
12 - 11,12,11,22,4,0.0,7.3,0.0,8324.17
12 - 11,12,11,23,4,0.0,7.2,0.0,8324.17
12 - 12,12,12,0,5,0.0,7.3,0.0,8280.67
12 - 12,12,12,1,5,0.0,7.2,0.0,8280.67
12 - 12,12,12,2,5,0.0,6.6,0.0,8280.67
12 - 12,12,12,3,5,0.0,6.3,0.0,8280.67
12 - 12,12,12,4,5,0.0,5.7,0.0,8280.67
12 - 12,12,12,5,5,0.0,5.3,0.0,8280.67
12 - 12,12,12,6,5,0.0,5.5,0.0,8280.67
12 - 12,12,12,7,5,41.198185,5.7,0.0,8280.67
12 - 12,12,12,8,5,62.134518,6.0,0.0,8280.67
12 - 12,12,12,9,5,88.66585,5.9,0.0,8280.67
12 - 12,12,12,10,5,96.87317,6.1,18.0,8280.67
12 - 12,12,12,11,5,80.72519,6.6,53.0,8280.67
12 - 12,12,12,12,5,80.01034,7.0,56.0,8280.67
12 - 12,12,12,13,5,41.964348,7.9,116.0,8280.67
12 - 12,12,12,14,5,6.6639757,8.0,135.0,8280.67
12 - 12,12,12,15,5,0.0,8.6,141.0,8280.67
12 - 12,12,12,16,5,0.0,8.4,128.0,8280.67
12 - 12,12,12,17,5,0.0,7.9,33.0,8280.67
12 - 12,12,12,18,5,0.0,7.2,1.0,8280.67
12 - 12,12,12,19,5,0.0,6.8,0.0,8280.67
12 - 12,12,12,20,5,0.0,6.5,0.0,8280.67
12 - 12,12,12,21,5,0.0,6.4,0.0,8280.67
12 - 12,12,12,22,5,0.0,6.2,0.0,8280.67
12 - 12,12,12,23,5,0.0,6.0,0.0,8280.67
12 - 13,12,13,0,6,0.0,5.8,0.0,8392.4
12 - 13,12,13,1,6,0.0,5.4,0.0,8392.4
12 - 13,12,13,2,6,0.0,5.3,0.0,8392.4
12 - 13,12,13,3,6,0.0,5.2,0.0,8392.4
12 - 13,12,13,4,6,0.0,5.1,0.0,8392.4
12 - 13,12,13,5,6,0.0,4.8,0.0,8392.4
12 - 13,12,13,6,6,0.0,4.8,0.0,8392.4
12 - 13,12,13,7,6,19.93448,4.6,0.0,8392.4
12 - 13,12,13,8,6,51.178986,4.4,0.0,8392.4
12 - 13,12,13,9,6,61.269722,4.1,0.0,8392.4
12 - 13,12,13,10,6,60.87719,4.2,18.0,8392.4
12 - 13,12,13,11,6,73.03234,4.6,63.0,8392.4
12 - 13,12,13,12,6,63.960075,5.1,94.0,8392.4
12 - 13,12,13,13,6,39.212795,5.5,107.0,8392.4
12 - 13,12,13,14,6,9.403698,5.6,101.0,8392.4
12 - 13,12,13,15,6,0.0,5.7,119.0,8392.4
12 - 13,12,13,16,6,0.0,5.6,94.0,8392.4
12 - 13,12,13,17,6,0.0,5.2,43.0,8392.4
12 - 13,12,13,18,6,0.0,4.2,1.0,8392.4
12 - 13,12,13,19,6,0.0,3.2,0.0,8392.4
12 - 13,12,13,20,6,0.0,2.0,0.0,8392.4
12 - 13,12,13,21,6,0.0,1.5,0.0,8392.4
12 - 13,12,13,22,6,0.0,1.1,0.0,8392.4
12 - 13,12,13,23,6,0.0,0.7,0.0,8392.4
12 - 14,12,14,0,7,0.0,0.3,0.0,6246.1
12 - 14,12,14,1,7,0.0,0.3,0.0,6246.1
12 - 14,12,14,2,7,0.0,0.4,0.0,6246.1
12 - 14,12,14,3,7,0.0,-0.3,0.0,6246.1
12 - 14,12,14,4,7,0.0,-1.3,0.0,6246.1
12 - 14,12,14,5,7,0.0,-2.1,0.0,6246.1
12 - 14,12,14,6,7,0.0,-2.1,0.0,6246.1
12 - 14,12,14,7,7,14.08634,-1.6,0.0,6246.1
12 - 14,12,14,8,7,72.88694,-0.8,0.0,6246.1
12 - 14,12,14,9,7,80.11553,0.6,0.0,6246.1
12 - 14,12,14,10,7,49.938316,1.3,9.0,6246.1
12 - 14,12,14,11,7,52.172096,2.4,32.0,6246.1
12 - 14,12,14,12,7,68.964455,4.1,64.0,6246.1
12 - 14,12,14,13,7,46.893433,4.7,56.0,6246.1
12 - 14,12,14,14,7,5.3696675,5.1,66.0,6246.1
12 - 14,12,14,15,7,0.0,5.6,95.0,6246.1
12 - 14,12,14,16,7,0.0,5.2,39.0,6246.1
12 - 14,12,14,17,7,0.0,4.9,26.0,6246.1
12 - 14,12,14,18,7,0.0,4.7,1.0,6246.1
12 - 14,12,14,19,7,0.0,4.4,0.0,6246.1
12 - 14,12,14,20,7,0.0,4.1,0.0,6246.1
12 - 14,12,14,21,7,0.0,4.0,0.0,6246.1
12 - 14,12,14,22,7,0.0,3.9,0.0,6246.1
12 - 14,12,14,23,7,0.0,3.7,0.0,6246.1
12 - 15,12,15,0,1,0.0,4.2,0.0,8469.22
