Date,Month,Day,Day_of_week,Hour,DAM_Price,DAM_Vol_Sale,DAM_Vol_Buy
5 - 1,5,1,4,18,8794.04,3234.0,3234.0
5 - 1,5,1,4,19,8809.44,3387.5,3387.5
5 - 1,5,1,4,20,8769.51,3213.9,3213.9
5 - 1,5,1,4,21,8769.73,3451.8,3451.8
5 - 1,5,1,4,22,8812.32,3589.4,3589.4
5 - 1,5,1,4,23,8800.0,3265.2,3265.2
5 - 1,5,1,4,24,6776.85,2716.1,2716.1
5 - 2,5,2,5,1,5569.53,2484.2,2484.2
5 - 2,5,2,5,2,4700.0,2018.5,2018.5
5 - 2,5,2,5,3,4059.67,1889.3,1889.3
5 - 2,5,2,5,4,2965.0,1766.9,1766.9
5 - 2,5,2,5,5,2200.0,1809.0,1809.0
5 - 2,5,2,5,6,3942.0,1944.7,1944.7
5 - 2,5,2,5,7,4600.0,2336.0,2336.0
5 - 2,5,2,5,8,6842.88,3280.4,3280.4
5 - 2,5,2,5,9,4749.0,3654.3,3654.3
5 - 2,5,2,5,10,6590.0,3158.5,3158.5
5 - 2,5,2,5,11,4487.0,2960.8,2960.8
5 - 2,5,2,5,12,2250.0,2828.0,2828.0
5 - 2,5,2,5,13,2200.0,2640.5,2640.5
5 - 2,5,2,5,14,2200.0,2639.0,2639.0
5 - 2,5,2,5,15,2200.0,2686.4,2686.4
5 - 2,5,2,5,16,1850.0,2731.4,2731.4
5 - 2,5,2,5,17,3629.0,2991.5,2991.5
5 - 2,5,2,5,18,4450.0,3178.7,3178.7
5 - 2,5,2,5,19,8800.0,3266.6,3266.6
5 - 2,5,2,5,20,8500.0,3193.0,3193.0
5 - 2,5,2,5,21,8600.0,3236.0,3236.0
5 - 2,5,2,5,22,8800.0,3421.8,3421.8
5 - 2,5,2,5,23,8750.0,3250.2,3250.2
5 - 2,5,2,5,24,6872.1,2717.8,2717.8
5 - 3,5,3,6,1,5570.72,2413.2,2413.2
5 - 3,5,3,6,2,5509.28,2092.3,2092.3
5 - 3,5,3,6,3,4488.0,1975.4,1975.4
5 - 3,5,3,6,4,4600.0,1898.0,1898.0
5 - 3,5,3,6,5,4500.0,1890.9,1890.9
5 - 3,5,3,6,6,4500.0,1965.9,1965.9
5 - 3,5,3,6,7,4800.0,2190.3,2190.3
5 - 3,5,3,6,8,6600.0,2919.6,2919.6
5 - 3,5,3,6,9,3600.0,3113.8,3113.8
5 - 3,5,3,6,10,2699.0,2967.0,2967.0
5 - 3,5,3,6,11,2640.0,2890.9,2890.9
5 - 3,5,3,6,12,2750.0,3078.7,3078.7
5 - 3,5,3,6,13,2750.0,2940.8,2940.8
5 - 3,5,3,6,14,2200.0,2854.7,2854.7
5 - 3,5,3,6,15,100.0,2732.5,2732.5
5 - 3,5,3,6,16,100.0,2865.9,2865.9
5 - 3,5,3,6,17,2750.0,2894.8,2894.8
5 - 3,5,3,6,18,3910.0,3166.5,3166.5
5 - 3,5,3,6,19,5600.0,3162.6,3162.6
5 - 3,5,3,6,20,7200.0,3177.6,3177.6
5 - 3,5,3,6,21,8000.0,3409.5,3409.5
5 - 3,5,3,6,22,8750.0,3523.2,3523.2
5 - 3,5,3,6,23,8300.0,3185.9,3185.9
5 - 3,5,3,6,24,6150.0,2636.8,2636.8
5 - 4,5,4,7,1,5200.0,2114.2,2114.2
5 - 4,5,4,7,2,3942.0,1910.8,1910.8
5 - 4,5,4,7,3,3600.0,1902.9,1902.9
5 - 4,5,4,7,4,3600.0,1847.3,1847.3
5 - 4,5,4,7,5,3516.0,1834.3,1834.3
5 - 4,5,4,7,6,3600.0,1869.2,1869.2
5 - 4,5,4,7,7,4000.0,2087.8,2087.8
5 - 4,5,4,7,8,5150.0,2685.3,2685.3
5 - 4,5,4,7,9,4150.0,2747.4,2747.4
5 - 4,5,4,7,10,3550.0,2583.4,2583.4
5 - 4,5,4,7,11,2200.0,2427.2,2427.2
5 - 4,5,4,7,12,3899.0,2876.6,2876.6
5 - 4,5,4,7,13,3899.0,2709.8,2709.8
5 - 4,5,4,7,14,3899.0,2642.1,2642.1
5 - 4,5,4,7,15,2200.0,2315.1,2315.1
5 - 4,5,4,7,16,2250.0,2494.8,2494.8
5 - 4,5,4,7,17,2950.0,2534.0,2534.0
5 - 4,5,4,7,18,3050.0,2845.7,2845.7
5 - 4,5,4,7,19,4750.0,2861.3,2861.3
5 - 4,5,4,7,20,7800.0,2899.9,2899.9
5 - 4,5,4,7,21,8600.0,3282.1,3282.1
5 - 4,5,4,7,22,8800.0,3479.9,3479.9
5 - 4,5,4,7,23,8750.0,3196.9,3196.9
5 - 4,5,4,7,24,6700.0,2603.8,2603.8
5 - 5,5,5,1,1,5500.0,2333.6,2333.6
5 - 5,5,5,1,2,3985.0,1879.3,1879.3
5 - 5,5,5,1,3,3985.0,1952.0,1952.0
5 - 5,5,5,1,4,3985.0,1829.5,1829.5
5 - 5,5,5,1,5,3985.0,1860.4,1860.4
5 - 5,5,5,1,6,4000.0,1904.3,1904.3
5 - 5,5,5,1,7,4488.0,2222.2,2222.2
5 - 5,5,5,1,8,6840.0,3094.5,3094.5
5 - 5,5,5,1,9,6900.0,3587.9,3587.9
5 - 5,5,5,1,10,6671.89,3376.7,3376.7
5 - 5,5,5,1,11,6599.0,3195.7,3195.7
5 - 5,5,5,1,12,4410.0,3257.1,3257.1
5 - 5,5,5,1,13,3985.0,3025.8,3025.8
5 - 5,5,5,1,14,3850.0,3034.3,3034.3
5 - 5,5,5,1,15,3985.0,3059.3,3059.3
5 - 5,5,5,1,16,4434.0,3137.6,3137.6
5 - 5,5,5,1,17,4435.0,2931.2,2931.2
5 - 5,5,5,1,18,5400.0,3122.5,3122.5
5 - 5,5,5,1,19,8800.0,3172.4,3172.4
5 - 5,5,5,1,20,7800.0,3173.4,3173.4
5 - 5,5,5,1,21,8600.0,3338.2,3338.2
5 - 5,5,5,1,22,8866.46,3792.6,3792.6
5 - 5,5,5,1,23,8866.62,3506.8,3506.8
5 - 5,5,5,1,24,6887.05,2908.9,2908.9
5 - 6,5,6,2,1,5550.0,2503.0,2503.0
5 - 6,5,6,2,2,5200.0,2095.5,2095.5
5 - 6,5,6,2,3,3985.0,2014.3,2014.3
5 - 6,5,6,2,4,3900.0,1867.4,1867.4
5 - 6,5,6,2,5,4200.0,1933.3,1933.3
5 - 6,5,6,2,6,4660.0,2025.0,2025.0
5 - 6,5,6,2,7,5490.0,2470.9,2470.9
5 - 6,5,6,2,8,6850.0,3281.8,3281.8
5 - 6,5,6,2,9,6879.2,3751.4,3751.4
5 - 6,5,6,2,10,6900.0,3540.2,3540.2
5 - 6,5,6,2,11,6672.42,3361.1,3361.1
5 - 6,5,6,2,12,5336.22,3347.5,3347.5
5 - 6,5,6,2,13,4407.0,3207.9,3207.9
5 - 6,5,6,2,14,4200.0,3193.8,3193.8
5 - 6,5,6,2,15,5463.42,3048.7,3048.7
5 - 6,5,6,2,16,5467.39,3107.6,3107.6
5 - 6,5,6,2,17,4749.0,2949.5,2949.5
5 - 6,5,6,2,18,8869.46,3239.8,3239.8
5 - 6,5,6,2,19,8850.0,3363.5,3363.5
5 - 6,5,6,2,20,8850.0,3194.8,3194.8
5 - 6,5,6,2,21,8850.0,3604.8,3604.8
5 - 6,5,6,2,22,8868.08,4237.2,4237.2
5 - 6,5,6,2,23,8850.0,3560.2,3560.2
5 - 6,5,6,2,24,6885.87,3008.3,3008.3
5 - 7,5,7,3,1,5571.57,2475.2,2475.2
5 - 7,5,7,3,2,5100.0,2006.0,2006.0
5 - 7,5,7,3,3,4488.0,1917.9,1917.9
5 - 7,5,7,3,4,3900.0,1827.8,1827.8
5 - 7,5,7,3,5,890.0,1829.1,1829.1
5 - 7,5,7,3,6,4488.0,1937.2,1937.2
5 - 7,5,7,3,7,5530.12,2379.9,2379.9
5 - 7,5,7,3,8,6877.4,3059.4,3059.4
5 - 7,5,7,3,9,6900.0,3508.9,3508.9
5 - 7,5,7,3,10,6877.76,3137.0,3137.0
5 - 7,5,7,3,11,5000.0,3201.3,3201.3
5 - 7,5,7,3,12,3750.0,3026.1,3026.1
5 - 7,5,7,3,13,2639.0,2778.7,2778.7
5 - 7,5,7,3,14,3170.0,2825.1,2825.1
5 - 7,5,7,3,15,3240.0,2722.1,2722.1
5 - 7,5,7,3,16,4490.0,2990.3,2990.3
5 - 7,5,7,3,17,4750.0,2914.6,2914.6
5 - 7,5,7,3,18,8869.57,2845.1,2845.1
5 - 7,5,7,3,19,8580.0,3368.7,3368.7
5 - 7,5,7,3,20,8700.0,3047.7,3047.7
5 - 7,5,7,3,21,8868.89,3406.7,3406.7
5 - 7,5,7,3,22,8871.28,3531.4,3531.4
5 - 7,5,7,3,23,8870.95,3356.0,3356.0
5 - 7,5,7,3,24,6887.08,2675.5,2675.5
5 - 8,5,8,4,1,5540.4,2297.7,2297.7
5 - 8,5,8,4,2,5500.0,2118.7,2118.7
5 - 8,5,8,4,3,5111.0,2169.6,2169.6
5 - 8,5,8,4,4,4890.0,2069.3,2069.3
5 - 8,5,8,4,5,5560.79,2123.0,2123.0
5 - 8,5,8,4,6,5111.0,2074.0,2074.0
5 - 8,5,8,4,7,5200.0,2504.1,2504.1
5 - 8,5,8,4,8,5600.0,2828.2,2828.2
5 - 8,5,8,4,9,6841.38,3521.2,3521.2
5 - 8,5,8,4,10,5700.0,3402.4,3402.4
5 - 8,5,8,4,11,3900.0,3373.9,3373.9
5 - 8,5,8,4,12,3895.0,3513.2,3513.2
5 - 8,5,8,4,13,3406.0,3330.7,3330.7
5 - 8,5,8,4,14,3721.0,3302.2,3302.2
5 - 8,5,8,4,15,3444.0,3171.0,3171.0
5 - 8,5,8,4,16,3952.0,3217.0,3217.0
5 - 8,5,8,4,17,4349.0,3013.8,3013.8
5 - 8,5,8,4,18,6500.0,3324.7,3324.7
5 - 8,5,8,4,19,8500.0,3620.2,3620.2
5 - 8,5,8,4,20,8300.0,3473.6,3473.6
5 - 8,5,8,4,21,8850.0,3623.0,3623.0
5 - 8,5,8,4,22,8871.52,3543.5,3543.5
5 - 8,5,8,4,23,8849.77,3406.9,3406.9
5 - 8,5,8,4,24,6850.0,2740.7,2740.7
5 - 9,5,9,5,1,5500.0,2301.2,2301.2
5 - 9,5,9,5,2,5000.0,2135.7,2135.7
5 - 9,5,9,5,3,4500.0,2091.4,2091.4
5 - 9,5,9,5,4,4500.0,2032.1,2032.1
5 - 9,5,9,5,5,4500.0,2015.0,2015.0
5 - 9,5,9,5,6,5000.0,2138.9,2138.9
5 - 9,5,9,5,7,5558.23,2653.1,2653.1
5 - 9,5,9,5,8,6800.0,3042.6,3042.6
5 - 9,5,9,5,9,6873.27,3774.6,3774.6
5 - 9,5,9,5,10,6850.0,3616.4,3616.4
5 - 9,5,9,5,11,6800.0,3569.8,3569.8
5 - 9,5,9,5,12,5538.48,3514.2,3514.2
5 - 9,5,9,5,13,4488.0,3213.4,3213.4
5 - 9,5,9,5,14,4488.0,3256.4,3256.4
5 - 9,5,9,5,15,3985.0,3123.5,3123.5
5 - 9,5,9,5,16,3900.0,3061.8,3061.8
5 - 9,5,9,5,17,3450.0,2849.9,2849.9
5 - 9,5,9,5,18,4750.0,3215.2,3215.2
5 - 9,5,9,5,19,7285.0,3492.8,3492.8
5 - 9,5,9,5,20,7600.0,3389.3,3389.3
5 - 9,5,9,5,21,8600.0,3552.4,3552.4
5 - 9,5,9,5,22,8870.73,4060.5,4060.5
5 - 9,5,9,5,23,8600.0,3324.6,3324.6
5 - 9,5,9,5,24,6000.0,2520.9,2520.9
5 - 10,5,10,6,1,5572.89,2671.7,2671.7
5 - 10,5,10,6,2,5569.93,2430.9,2430.9
5 - 10,5,10,6,3,5000.0,2335.5,2335.5
5 - 10,5,10,6,4,5000.0,2230.4,2230.4
5 - 10,5,10,6,5,5541.78,2244.2,2244.2
5 - 10,5,10,6,6,5000.0,2316.6,2316.6
5 - 10,5,10,6,7,4448.0,2489.9,2489.9
5 - 10,5,10,6,8,3800.0,2628.2,2628.2
5 - 10,5,10,6,9,3800.0,3240.7,3240.7
5 - 10,5,10,6,10,3650.0,3279.8,3279.8
5 - 10,5,10,6,11,2250.0,3301.1,3301.1
5 - 10,5,10,6,12,2230.0,3235.8,3235.8
5 - 10,5,10,6,13,2799.0,3104.1,3104.1
5 - 10,5,10,6,14,2799.0,3076.2,3076.2
5 - 10,5,10,6,15,1977.0,2862.9,2862.9
5 - 10,5,10,6,16,1890.0,2922.8,2922.8
5 - 10,5,10,6,17,2411.0,3024.2,3024.2
5 - 10,5,10,6,18,4750.0,3461.0,3461.0
5 - 10,5,10,6,19,5000.0,3550.9,3550.9
5 - 10,5,10,6,20,7000.0,3509.1,3509.1
5 - 10,5,10,6,21,8000.0,3964.7,3964.7
5 - 10,5,10,6,22,8600.0,4039.4,4039.4
5 - 10,5,10,6,23,8000.0,3632.1,3632.1
5 - 10,5,10,6,24,6000.0,2898.5,2898.5
5 - 11,5,11,7,1,5500.0,2803.2,2803.2
5 - 11,5,11,7,2,4890.0,2598.3,2598.3
5 - 11,5,11,7,3,4500.0,2507.3,2507.3
5 - 11,5,11,7,4,4478.0,2398.0,2398.0
5 - 11,5,11,7,5,4500.0,2403.9,2403.9
5 - 11,5,11,7,6,4400.0,2487.3,2487.3
5 - 11,5,11,7,7,4400.0,2612.1,2612.1
5 - 11,5,11,7,8,4500.0,2951.4,2951.4
5 - 11,5,11,7,9,5000.0,3312.6,3312.6
5 - 11,5,11,7,10,3900.0,3511.7,3511.7
5 - 11,5,11,7,11,3950.0,3498.5,3498.5
5 - 11,5,11,7,12,3950.0,3532.1,3532.1
5 - 11,5,11,7,13,3950.0,3398.4,3398.4
5 - 11,5,11,7,14,3950.0,3360.6,3360.6
5 - 11,5,11,7,15,3950.0,3343.9,3343.9
5 - 11,5,11,7,16,4450.0,3596.2,3596.2
5 - 11,5,11,7,17,3968.0,3491.9,3491.9
5 - 11,5,11,7,18,7900.0,3646.8,3646.8
5 - 11,5,11,7,19,8000.0,3753.2,3753.2
5 - 11,5,11,7,20,8600.0,3938.2,3938.2
5 - 11,5,11,7,21,8600.0,4064.6,4064.6
5 - 11,5,11,7,22,8850.0,4356.0,4356.0
5 - 11,5,11,7,23,8866.87,3828.4,3828.4
5 - 11,5,11,7,24,6883.49,3229.7,3229.7
5 - 12,5,12,1,1,4000.0,2150.4,2150.4
5 - 12,5,12,1,2,3895.0,2038.3,2038.3
5 - 12,5,12,1,3,2000.0,1955.3,1955.3
5 - 12,5,12,1,4,800.0,1807.2,1807.2
5 - 12,5,12,1,5,890.0,1839.5,1839.5
5 - 12,5,12,1,6,2965.0,2070.9,2070.9
5 - 12,5,12,1,7,4400.0,2647.0,2647.0
5 - 12,5,12,1,8,6580.0,3303.0,3303.0
5 - 12,5,12,1,9,6580.0,3584.8,3584.8
5 - 12,5,12,1,10,4488.0,3627.8,3627.8
5 - 12,5,12,1,11,3850.0,3532.0,3532.0
5 - 12,5,12,1,12,600.0,3301.8,3301.8
5 - 12,5,12,1,13,900.0,3152.2,3152.2
5 - 12,5,12,1,14,600.0,3158.8,3158.8
5 - 12,5,12,1,15,1950.0,3227.9,3227.9
5 - 12,5,12,1,16,2850.0,3434.7,3434.7
5 - 12,5,12,1,17,2055.0,3386.5,3386.5
5 - 12,5,12,1,18,3890.0,3400.2,3400.2
5 - 12,5,12,1,19,4200.0,3675.9,3675.9
5 - 12,5,12,1,20,6238.0,3847.3,3847.3
5 - 12,5,12,1,21,8871.92,4241.0,4241.0
5 - 12,5,12,1,22,8850.0,4357.2,4357.2
5 - 12,5,12,1,23,8200.0,3571.0,3571.0
5 - 12,5,12,1,24,4800.0,2944.4,2944.4
5 - 13,5,13,2,1,5540.78,2825.7,2825.7
5 - 13,5,13,2,2,4478.0,2423.3,2423.3
5 - 13,5,13,2,3,3968.0,2371.8,2371.8
5 - 13,5,13,2,4,3968.0,2222.2,2222.2
5 - 13,5,13,2,5,3968.0,2248.7,2248.7
5 - 13,5,13,2,6,3895.0,2439.2,2439.2
5 - 13,5,13,2,7,4700.0,2892.6,2892.6
5 - 13,5,13,2,8,6700.0,3629.3,3629.3
5 - 13,5,13,2,9,4488.0,3690.3,3690.3
5 - 13,5,13,2,10,2500.0,3720.6,3720.6
5 - 13,5,13,2,11,1950.0,3668.7,3668.7
5 - 13,5,13,2,12,80.0,3390.1,3390.1
5 - 13,5,13,2,13,75.0,3362.6,3362.6
5 - 13,5,13,2,14,80.0,3379.3,3379.3
5 - 13,5,13,2,15,94.0,3640.8,3640.8
5 - 13,5,13,2,16,100.0,3433.5,3433.5
5 - 13,5,13,2,17,480.0,3391.6,3391.6
5 - 13,5,13,2,18,3927.0,3591.9,3591.9
5 - 13,5,13,2,19,8124.0,3911.5,3911.5
5 - 13,5,13,2,20,8866.7,4119.9,4119.9
5 - 13,5,13,2,21,9000.0,4405.7,4405.7
5 - 13,5,13,2,22,9000.0,4503.9,4503.9
5 - 13,5,13,2,23,8850.0,3934.6,3934.6
5 - 13,5,13,2,24,6885.87,3405.8,3405.8
5 - 14,5,14,3,1,5573.17,2974.1,2974.1
5 - 14,5,14,3,2,4700.0,2588.1,2588.1
5 - 14,5,14,3,3,3968.0,2507.6,2507.6
5 - 14,5,14,3,4,3895.0,2356.4,2356.4
5 - 14,5,14,3,5,3968.0,2389.2,2389.2
5 - 14,5,14,3,6,4300.0,2592.1,2592.1
5 - 14,5,14,3,7,5500.0,3046.1,3046.1
5 - 14,5,14,3,8,6880.18,3787.2,3787.2
5 - 14,5,14,3,9,4488.0,3804.0,3804.0
5 - 14,5,14,3,10,3894.0,3916.1,3916.1
5 - 14,5,14,3,11,2391.0,3807.9,3807.9
5 - 14,5,14,3,12,80.0,3657.3,3657.3
5 - 14,5,14,3,13,50.0,3406.8,3406.8
5 - 14,5,14,3,14,50.0,3407.1,3407.1
5 - 14,5,14,3,15,80.0,3633.4,3633.4
5 - 14,5,14,3,16,100.0,3528.9,3528.9
5 - 14,5,14,3,17,978.0,3597.6,3597.6
5 - 14,5,14,3,18,6500.0,3867.0,3867.0
5 - 14,5,14,3,19,8867.29,4090.2,4090.2
5 - 14,5,14,3,20,8894.9,4216.8,4216.8
5 - 14,5,14,3,21,9000.0,4500.1,4500.1
5 - 14,5,14,3,22,9000.0,4639.9,4639.9
5 - 14,5,14,3,23,9000.0,4105.9,4105.9
5 - 14,5,14,3,24,6900.0,3401.3,3401.3
5 - 15,5,15,4,1,5571.41,2949.6,2949.6
5 - 15,5,15,4,2,3000.0,2417.2,2417.2
5 - 15,5,15,4,3,500.0,2181.2,2181.2
5 - 15,5,15,4,4,230.0,2061.3,2061.3
5 - 15,5,15,4,5,230.0,2044.3,2044.3
5 - 15,5,15,4,6,500.0,2199.2,2199.2
5 - 15,5,15,4,7,4800.0,2914.8,2914.8
5 - 15,5,15,4,8,6900.0,3741.4,3741.4
5 - 15,5,15,4,9,6900.0,3885.3,3885.3
5 - 15,5,15,4,10,6800.0,3981.5,3981.5
5 - 15,5,15,4,11,3885.0,3982.4,3982.4
5 - 15,5,15,4,12,100.0,3695.9,3695.9
5 - 15,5,15,4,13,80.0,3495.4,3495.4
5 - 15,5,15,4,14,80.0,3505.5,3505.5
5 - 15,5,15,4,15,500.0,3543.6,3543.6
5 - 15,5,15,4,16,500.0,3563.5,3563.5
5 - 15,5,15,4,17,3900.0,3664.3,3664.3
5 - 15,5,15,4,18,6400.0,3688.6,3688.6
5 - 15,5,15,4,19,8867.61,3962.4,3962.4
5 - 15,5,15,4,20,9000.0,4231.5,4231.5
5 - 15,5,15,4,21,9000.0,4445.8,4445.8
5 - 15,5,15,4,22,9000.0,4288.9,4288.9
5 - 15,5,15,4,23,8863.58,3870.0,3870.0
5 - 15,5,15,4,24,6000.0,3106.7,3106.7
5 - 16,5,16,5,1,4700.0,2721.9,2721.9
5 - 16,5,16,5,2,2750.0,2316.2,2316.2
5 - 16,5,16,5,3,280.0,2127.7,2127.7
5 - 16,5,16,5,4,143.0,2084.4,2084.4
5 - 16,5,16,5,5,200.0,2119.1,2119.1
5 - 16,5,16,5,6,343.0,2233.2,2233.2
5 - 16,5,16,5,7,4300.0,2856.0,2856.0
5 - 16,5,16,5,8,5600.0,3616.9,3616.9
5 - 16,5,16,5,9,5850.0,3782.5,3782.5
5 - 16,5,16,5,10,3033.0,3821.8,3821.8
5 - 16,5,16,5,11,2450.0,3747.3,3747.3
5 - 16,5,16,5,12,80.0,3543.5,3543.5
5 - 16,5,16,5,13,70.0,3379.4,3379.4
5 - 16,5,16,5,14,80.0,3359.8,3359.8
5 - 16,5,16,5,15,100.0,3549.1,3549.1
5 - 16,5,16,5,16,100.0,3509.9,3509.9
5 - 16,5,16,5,17,790.0,3263.1,3263.1
5 - 16,5,16,5,18,3968.0,3414.9,3414.9
5 - 16,5,16,5,19,5050.0,3707.8,3707.8
5 - 16,5,16,5,20,8300.0,3905.8,3905.8
5 - 16,5,16,5,21,8850.0,4308.8,4308.8
5 - 16,5,16,5,22,9000.0,4485.9,4485.9
5 - 16,5,16,5,23,8700.0,3908.3,3908.3
5 - 16,5,16,5,24,6000.0,3106.1,3106.1
5 - 17,5,17,6,1,5567.22,2928.8,2928.8
5 - 17,5,17,6,2,4600.0,2557.0,2557.0
5 - 17,5,17,6,3,3897.0,2339.4,2339.4
5 - 17,5,17,6,4,3100.0,2225.1,2225.1
5 - 17,5,17,6,5,3000.0,2245.2,2245.2
5 - 17,5,17,6,6,520.0,2275.0,2275.0
5 - 17,5,17,6,7,3000.0,2539.2,2539.2
5 - 17,5,17,6,8,3968.0,2932.8,2932.8
5 - 17,5,17,6,9,6852.23,3434.3,3434.3
5 - 17,5,17,6,10,6880.65,3703.6,3703.6
5 - 17,5,17,6,11,6872.07,3874.2,3874.2
5 - 17,5,17,6,12,5516.79,3614.8,3614.8
5 - 17,5,17,6,13,4600.0,3524.4,3524.4
5 - 17,5,17,6,14,4600.0,3456.1,3456.1
5 - 17,5,17,6,15,4488.0,3490.4,3490.4
5 - 17,5,17,6,16,3968.0,3535.8,3535.8
5 - 17,5,17,6,17,3968.0,3395.1,3395.1
5 - 17,5,17,6,18,6500.0,3506.4,3506.4
5 - 17,5,17,6,19,8850.0,3665.0,3665.0
5 - 17,5,17,6,20,8600.0,3915.8,3915.8
5 - 17,5,17,6,21,8700.0,4139.3,4139.3
5 - 17,5,17,6,22,8850.0,4425.8,4425.8
5 - 17,5,17,6,23,8600.0,3800.5,3800.5
5 - 17,5,17,6,24,6000.0,3197.5,3197.5
5 - 18,5,18,7,1,5500.0,2775.8,2775.8
5 - 18,5,18,7,2,4647.0,2390.0,2390.0
5 - 18,5,18,7,3,3000.0,2163.4,2163.4
5 - 18,5,18,7,4,2965.0,2046.1,2046.1
5 - 18,5,18,7,5,2900.0,2020.0,2020.0
5 - 18,5,18,7,6,1000.0,2138.7,2138.7
5 - 18,5,18,7,7,3000.0,2371.7,2371.7
5 - 18,5,18,7,8,1420.0,2476.2,2476.2
5 - 18,5,18,7,9,1000.0,2759.9,2759.9
5 - 18,5,18,7,10,1378.0,2989.9,2989.9
5 - 18,5,18,7,11,1220.0,3045.3,3045.3
5 - 18,5,18,7,12,500.0,2961.3,2961.3
5 - 18,5,18,7,13,440.0,2917.7,2917.7
5 - 18,5,18,7,14,440.0,2823.3,2823.3
5 - 18,5,18,7,15,100.0,2785.6,2785.6
5 - 18,5,18,7,16,100.0,2782.0,2782.0
5 - 18,5,18,7,17,390.0,2862.9,2862.9
5 - 18,5,18,7,18,1450.0,2977.1,2977.1
5 - 18,5,18,7,19,3968.0,3295.1,3295.1
5 - 18,5,18,7,20,6000.0,3420.8,3420.8
5 - 18,5,18,7,21,8600.0,3625.5,3625.5
5 - 18,5,18,7,22,8700.0,3969.8,3969.8
5 - 18,5,18,7,23,8600.0,3517.6,3517.6
5 - 18,5,18,7,24,5527.0,2946.4,2946.4
5 - 19,5,19,1,1,4000.0,2579.3,2579.3
5 - 19,5,19,1,2,800.0,2189.5,2189.5
5 - 19,5,19,1,3,97.0,2014.9,2014.9
5 - 19,5,19,1,4,100.0,1952.9,1952.9
5 - 19,5,19,1,5,95.0,1922.9,1922.9
5 - 19,5,19,1,6,100.0,2104.5,2104.5
5 - 19,5,19,1,7,3000.0,2860.3,2860.3
5 - 19,5,19,1,8,3897.0,3482.5,3482.5
5 - 19,5,19,1,9,3500.0,3740.9,3740.9
5 - 19,5,19,1,10,3120.0,3915.9,3915.9
5 - 19,5,19,1,11,2799.0,3933.7,3933.7
5 - 19,5,19,1,12,94.0,3579.9,3579.9
5 - 19,5,19,1,13,80.0,3338.0,3338.0
5 - 19,5,19,1,14,80.0,3326.9,3326.9
5 - 19,5,19,1,15,77.0,3394.0,3394.0
5 - 19,5,19,1,16,79.0,3359.6,3359.6
5 - 19,5,19,1,17,100.0,3301.7,3301.7
5 - 19,5,19,1,18,500.0,3122.3,3122.3
5 - 19,5,19,1,19,3000.0,3538.6,3538.6
5 - 19,5,19,1,20,5000.0,3616.9,3616.9
5 - 19,5,19,1,21,7400.0,3955.7,3955.7
5 - 19,5,19,1,22,8600.0,4358.7,4358.7
5 - 19,5,19,1,23,7600.0,3722.3,3722.3
5 - 19,5,19,1,24,4597.0,3046.7,3046.7
5 - 20,5,20,2,1,4700.0,2736.0,2736.0
5 - 20,5,20,2,2,4300.0,2332.4,2332.4
5 - 20,5,20,2,3,3800.0,2229.8,2229.8
5 - 20,5,20,2,4,3200.0,2109.6,2109.6
5 - 20,5,20,2,5,1002.51,2052.9,2052.9
5 - 20,5,20,2,6,100.0,2089.6,2089.6
5 - 20,5,20,2,7,5000.0,2832.8,2832.8
5 - 20,5,20,2,8,6800.0,3411.5,3411.5
5 - 20,5,20,2,9,6800.0,3590.3,3590.3
5 - 20,5,20,2,10,4488.0,3648.5,3648.5
5 - 20,5,20,2,11,2088.0,3700.4,3700.4
5 - 20,5,20,2,12,777.0,3331.0,3331.0
5 - 20,5,20,2,13,100.0,3185.3,3185.3
5 - 20,5,20,2,14,250.0,3165.6,3165.6
5 - 20,5,20,2,15,100.0,3212.7,3212.7
5 - 20,5,20,2,16,100.0,3112.8,3112.8
5 - 20,5,20,2,17,110.0,3071.3,3071.3
5 - 20,5,20,2,18,1700.0,3116.3,3116.3
5 - 20,5,20,2,19,4300.0,3392.1,3392.1
5 - 20,5,20,2,20,5885.0,3488.0,3488.0
5 - 20,5,20,2,21,8600.0,3741.4,3741.4
5 - 20,5,20,2,22,8850.0,4273.4,4273.4
5 - 20,5,20,2,23,8700.0,3633.3,3633.3
5 - 20,5,20,2,24,6000.0,3003.4,3003.4
5 - 21,5,21,3,1,5000.0,2587.0,2587.0
5 - 21,5,21,3,2,3290.0,2226.6,2226.6
5 - 21,5,21,3,3,100.0,2103.6,2103.6
5 - 21,5,21,3,4,519.99,2051.2,2051.2
5 - 21,5,21,3,5,2000.0,2050.1,2050.1
5 - 21,5,21,3,6,1933.0,2184.3,2184.3
5 - 21,5,21,3,7,5500.0,2788.0,2788.0
5 - 21,5,21,3,8,6820.0,3314.5,3314.5
5 - 21,5,21,3,9,3333.0,3552.9,3552.9
5 - 21,5,21,3,10,2450.0,3555.7,3555.7
5 - 21,5,21,3,11,2999.0,3670.7,3670.7
5 - 21,5,21,3,12,100.0,3318.5,3318.5
5 - 21,5,21,3,13,80.0,3169.0,3169.0
5 - 21,5,21,3,14,100.0,3136.4,3136.4
5 - 21,5,21,3,15,743.0,3268.1,3268.1
5 - 21,5,21,3,16,80.0,3211.8,3211.8
5 - 21,5,21,3,17,100.0,3054.3,3054.3
5 - 21,5,21,3,18,520.0,3009.7,3009.7
5 - 21,5,21,3,19,5200.0,3433.6,3433.6
5 - 21,5,21,3,20,8850.0,3847.7,3847.7
