Date,Month,Day,Day_of_week,Hour,Price,Min_Price,Max_Price,Last_Price,Vol_Sale,Vol_Buy,Decl_Sale,Decl_Buy
6 - 2,6,2,1,16,1818.89,1140.0,1900.0,1900.0,216.1,216.1,587.8,252.6
6 - 2,6,2,1,17,1053.29,1000.0,1055.0,1055.0,262.0,262.0,522.0,353.6
6 - 2,6,2,1,18,3326.79,3130.0,4000.0,3999.0,272.5,272.5,326.5,887.3
6 - 2,6,2,1,19,4995.48,4900.0,5100.0,5100.0,289.4,289.4,359.0,309.0
6 - 2,6,2,1,20,7949.83,7300.0,8000.0,7998.0,201.4,201.4,637.4,232.0
6 - 2,6,2,1,21,8930.46,8820.0,9000.0,8840.0,558.2,558.2,694.0,947.2
6 - 2,6,2,1,22,8880.23,7505.0,9000.0,7505.0,352.8,352.8,484.8,448.4
6 - 2,6,2,1,23,8897.47,8797.0,9000.0,8820.0,310.4,310.4,384.0,393.0
6 - 2,6,2,1,24,6862.86,6807.0,6900.0,6840.0,236.1,236.1,293.0,280.7
6 - 3,6,3,2,1,5547.75,5399.98,5600.0,5400.0,121.6,121.6,204.6,159.0
6 - 3,6,3,2,2,5573.17,5542.25,5600.0,5560.0,121.6,121.6,241.9,172.5
6 - 3,6,3,2,3,5255.43,5001.0,5274.0,5001.0,136.3,136.3,387.7,146.2
6 - 3,6,3,2,4,5115.18,4800.0,5122.0,4870.0,135.8,135.8,393.8,146.0
6 - 3,6,3,2,5,5516.12,3323.66,5539.44,5260.0,122.2,122.2,425.3,137.1
6 - 3,6,3,2,6,5555.09,5300.0,5570.05,5567.0,137.2,137.2,738.5,147.6
6 - 3,6,3,2,7,5568.18,5225.0,5600.0,5567.9,183.8,183.8,276.4,235.1
6 - 3,6,3,2,8,6840.37,6400.0,6882.22,6872.54,120.8,120.8,270.3,145.8
6 - 3,6,3,2,9,5488.15,5250.0,5550.0,5544.94,174.2,174.2,372.2,191.0
6 - 3,6,3,2,10,3951.73,3770.0,3968.0,3968.0,180.8,180.8,314.1,200.6
6 - 3,6,3,2,11,1892.58,1000.0,2005.0,1899.0,369.7,369.7,842.2,375.1
6 - 3,6,3,2,12,806.14,400.0,887.5,838.0,191.3,191.3,1302.7,193.6
6 - 3,6,3,2,13,99.63,50.0,366.66,100.0,251.1,251.1,1750.9,271.7
6 - 3,6,3,2,14,184.88,50.0,799.0,89.0,238.9,238.9,1262.9,284.7
6 - 3,6,3,2,15,1568.61,737.2,1895.0,751.0,159.8,159.8,2375.3,161.0
6 - 3,6,3,2,16,1528.87,870.0,1895.0,1598.0,161.6,161.6,1837.2,162.6
6 - 3,6,3,2,17,2295.65,1860.0,2600.0,2490.0,159.5,159.5,1265.3,176.7
6 - 3,6,3,2,18,3303.36,2300.0,3537.67,3537.67,195.3,195.3,973.8,218.6
6 - 3,6,3,2,19,5868.48,4501.0,6000.0,5949.0,158.0,158.0,950.5,174.3
6 - 3,6,3,2,20,8580.43,7019.0,8700.0,8692.0,204.9,204.9,537.0,229.6
6 - 3,6,3,2,21,8626.3,4870.0,8854.0,4870.0,203.3,203.3,1015.8,215.5
6 - 3,6,3,2,22,8839.46,8603.9,8870.0,8870.0,208.9,208.9,403.9,277.1
6 - 3,6,3,2,23,8517.92,7004.0,8772.0,8584.99,220.8,220.8,1018.3,243.8
6 - 3,6,3,2,24,6809.49,5500.0,6882.3,6880.0,188.2,188.2,510.0,218.7
6 - 4,6,4,3,1,5518.73,5000.0,5600.0,5500.0,123.9,123.9,220.4,151.5
6 - 4,6,4,3,2,5479.97,3750.0,5554.0,5543.99,157.4,157.4,283.4,170.0
6 - 4,6,4,3,3,4700.87,4550.0,4738.0,4733.94,153.0,153.0,335.5,172.8
6 - 4,6,4,3,4,4630.9,4500.0,4687.98,4641.99,104.6,104.6,367.3,122.8
6 - 4,6,4,3,5,4594.28,4500.0,4687.98,4679.99,95.4,95.4,405.5,109.0
6 - 4,6,4,3,6,4931.66,4800.0,4999.97,4951.0,92.9,92.9,548.9,104.3
6 - 4,6,4,3,7,4939.89,4500.0,5031.0,5019.0,84.1,84.1,230.8,103.5
6 - 4,6,4,3,8,5897.69,3274.0,6472.0,6319.99,76.5,76.5,1208.0,103.0
6 - 4,6,4,3,9,6120.55,5099.1,6199.98,6198.0,91.8,91.8,590.7,112.3
6 - 4,6,4,3,10,3903.75,3000.0,5599.0,3899.99,241.1,241.1,324.5,262.7
6 - 4,6,4,3,11,1553.75,1519.0,1607.0,1555.0,358.3,358.3,557.2,414.4
6 - 4,6,4,3,12,820.06,501.0,870.0,864.0,233.3,233.3,1887.5,257.7
6 - 4,6,4,3,13,122.22,83.01,288.88,99.99,332.6,332.6,1127.3,377.9
6 - 4,6,4,3,14,113.95,61.0,288.88,94.99,386.0,386.0,1348.7,459.5
6 - 4,6,4,3,15,1327.52,1250.0,1402.0,1335.0,365.6,365.6,1544.9,485.9
6 - 4,6,4,3,16,1752.34,1500.0,1832.0,1780.0,376.3,376.3,1033.8,498.9
6 - 4,6,4,3,17,2601.13,2559.0,2650.0,2599.0,415.0,415.0,443.9,480.9
6 - 4,6,4,3,18,4092.2,3899.0,4600.0,4015.0,361.7,361.7,934.0,1024.0
6 - 4,6,4,3,19,6073.82,5599.0,8348.0,5599.0,489.5,489.5,683.0,4473.9
6 - 4,6,4,3,20,7320.15,4870.0,8772.0,4870.0,170.0,170.0,5719.4,287.6
6 - 4,6,4,3,21,8904.82,8707.3,9000.0,8885.0,293.9,293.9,329.0,404.2
6 - 4,6,4,3,22,8967.09,8750.02,9000.0,9000.0,146.5,146.5,211.6,306.3
6 - 4,6,4,3,23,8914.22,8763.0,9000.0,8885.0,299.8,299.8,405.0,385.1
6 - 4,6,4,3,24,6861.69,6380.0,6900.0,6880.0,231.2,231.2,435.3,283.2
6 - 5,6,5,4,1,5493.54,2780.0,5600.0,5500.0,121.7,121.7,221.6,153.9
6 - 5,6,5,4,2,5496.34,2727.83,5571.0,5566.99,118.5,118.5,214.7,134.2
6 - 5,6,5,4,3,5386.77,1565.0,5560.0,5556.0,81.3,81.3,458.1,90.9
6 - 5,6,5,4,4,5193.8,1345.0,5339.95,5339.8,86.1,86.1,476.9,96.3
6 - 5,6,5,4,5,5023.21,1105.0,5099.14,5099.08,78.1,78.1,395.6,89.8
6 - 5,6,5,4,6,4995.35,4951.0,4999.99,4999.96,80.8,80.8,531.1,99.3
6 - 5,6,5,4,7,5555.31,5523.0,5559.95,5523.0,115.7,115.7,283.4,157.4
6 - 5,6,5,4,8,5706.46,5000.0,5722.0,5715.29,175.6,175.6,408.1,194.9
6 - 5,6,5,4,9,3972.67,3928.0,4195.0,3968.0,234.8,234.8,390.3,265.6
6 - 5,6,5,4,10,3405.14,3250.0,5295.0,5295.0,136.8,136.8,180.9,655.9
6 - 5,6,5,4,11,1444.07,1351.0,1450.0,1450.0,263.8,263.8,490.3,300.4
6 - 5,6,5,4,12,698.16,482.99,1500.0,501.01,386.4,386.4,972.6,3991.8
6 - 5,6,5,4,13,475.35,145.0,542.0,488.0,441.7,441.7,1321.4,460.2
6 - 5,6,5,4,14,472.69,246.0,552.0,497.0,334.4,334.4,1059.2,351.2
6 - 5,6,5,4,15,1172.31,999.0,1195.0,1195.0,229.1,229.1,1022.9,344.7
6 - 5,6,5,4,16,2081.69,1528.0,2341.9,2341.0,170.5,170.5,1470.9,265.3
6 - 5,6,5,4,17,3242.59,500.0,3740.0,500.0,159.7,159.7,3292.5,204.4
6 - 5,6,5,4,18,8432.38,4700.0,8867.0,8001.0,165.8,165.8,1113.5,200.3
6 - 5,6,5,4,19,8397.46,4444.74,8868.0,8500.0,175.9,175.9,902.2,201.9
6 - 5,6,5,4,20,7980.54,4440.01,8680.0,7985.0,114.3,114.3,3261.8,148.8
6 - 5,6,5,4,21,8997.38,8651.0,9000.0,9000.0,535.8,535.8,597.6,610.6
6 - 5,6,5,4,22,8998.93,8651.0,9000.0,9000.0,528.1,528.1,595.8,688.1
6 - 5,6,5,4,23,8928.14,8200.0,9000.0,9000.0,381.9,381.9,577.6,465.2
6 - 5,6,5,4,24,6887.52,3450.0,6900.0,6900.0,462.2,462.2,490.8,489.1
6 - 6,6,6,5,1,5551.67,5010.0,5600.0,5560.0,127.5,127.5,181.6,146.1
6 - 6,6,6,5,2,5563.42,5000.01,5600.0,5000.01,146.0,146.0,275.8,161.5
6 - 6,6,6,5,3,5555.83,5261.0,5600.0,5504.99,213.2,213.2,441.8,231.6
6 - 6,6,6,5,4,5553.92,5261.0,5569.9,5558.86,134.4,134.4,376.1,148.8
6 - 6,6,6,5,5,5549.26,5261.0,5560.0,5558.98,104.1,104.1,369.0,115.4
6 - 6,6,6,5,6,5551.89,5261.0,5559.99,5558.98,109.1,109.1,477.7,124.6
6 - 6,6,6,5,7,5547.66,5110.1,5600.0,5600.0,143.4,143.4,172.2,152.9
6 - 6,6,6,5,8,6675.33,5715.32,6879.0,6798.99,63.7,63.7,522.2,85.2
6 - 6,6,6,5,9,5995.38,1629.77,6900.0,4499.22,74.0,74.0,2867.5,92.0
6 - 6,6,6,5,10,3802.96,3295.0,3900.0,3897.73,134.7,134.7,293.7,144.9
6 - 6,6,6,5,11,1198.41,300.0,1600.0,1196.97,159.5,159.5,4675.7,197.9
6 - 6,6,6,5,12,398.13,100.0,556.0,496.5,142.7,142.7,791.1,142.9
6 - 6,6,6,5,13,398.09,200.0,564.24,562.99,202.2,202.2,1061.2,210.1
6 - 6,6,6,5,14,470.59,350.0,495.0,487.99,275.0,275.0,702.3,313.3
6 - 6,6,6,5,15,2977.33,2005.0,3000.0,2999.99,231.3,231.3,1017.4,261.2
6 - 6,6,6,5,16,1835.06,1690.0,1849.0,1848.0,188.3,188.3,564.7,212.1
6 - 6,6,6,5,17,3191.09,2500.01,3215.0,3214.99,226.5,226.5,552.4,240.5
6 - 6,6,6,5,18,6475.23,6400.0,6499.99,6499.99,146.1,146.1,663.4,194.0
6 - 6,6,6,5,19,8393.88,8183.0,8449.99,8449.98,193.4,193.4,572.9,260.8
6 - 6,6,6,5,20,8394.0,8148.0,8430.0,8400.0,368.0,368.0,405.3,420.3
6 - 6,6,6,5,21,8409.69,6885.0,8885.0,8885.0,234.7,234.7,3325.6,263.7
6 - 6,6,6,5,22,8995.42,8850.0,9000.0,9000.0,290.2,290.2,314.3,353.2
6 - 6,6,6,5,23,8493.25,5022.0,8885.0,8884.99,293.3,293.3,2750.1,320.1
6 - 6,6,6,5,24,6877.49,6783.45,6883.45,6883.45,287.2,287.2,315.2,341.1
6 - 7,6,7,6,1,5594.98,5300.0,5600.0,5600.0,297.4,297.4,317.2,316.1
6 - 7,6,7,6,2,5535.27,5000.0,5569.81,5569.81,143.8,143.8,205.0,252.8
6 - 7,6,7,6,3,5514.01,5000.0,5572.14,5301.0,102.1,102.1,296.8,112.7
6 - 7,6,7,6,4,5505.64,5000.0,5571.41,5570.0,103.7,103.7,310.4,107.2
6 - 7,6,7,6,5,5502.01,5000.0,5572.35,5567.36,99.7,99.7,320.7,107.4
6 - 7,6,7,6,6,5488.73,5000.0,5561.33,5559.99,101.2,101.2,322.6,105.3
6 - 7,6,7,6,7,4994.91,4500.0,5095.0,5094.98,119.5,119.5,348.0,135.4
6 - 7,6,7,6,8,4790.41,4201.0,4855.0,4825.48,86.7,86.7,400.8,102.7
6 - 7,6,7,6,9,3708.37,3634.82,3727.0,3708.98,197.6,197.6,374.3,238.4
6 - 7,6,7,6,10,2251.34,2200.0,2260.0,2250.0,478.2,478.2,1063.9,520.2
6 - 7,6,7,6,11,1551.7,1501.0,1602.0,1550.0,557.6,557.6,1868.8,602.8
6 - 7,6,7,6,12,778.5,702.0,827.0,775.0,480.0,480.0,1156.4,529.6
6 - 7,6,7,6,13,989.4,909.0,1019.0,999.0,285.8,285.8,1471.9,328.0
6 - 7,6,7,6,14,685.48,601.0,709.0,688.99,305.0,305.0,1369.9,353.5
6 - 7,6,7,6,15,2685.71,2600.0,2690.0,2690.0,307.5,307.5,1546.2,354.7
6 - 7,6,7,6,16,2993.87,2900.0,2999.0,2999.0,350.9,350.9,1221.3,388.6
6 - 7,6,7,6,17,1923.74,1820.0,1940.0,1940.0,347.3,347.3,838.0,375.7
6 - 7,6,7,6,18,3433.05,3293.0,3450.0,3450.0,219.0,219.0,460.4,260.9
6 - 7,6,7,6,19,5023.11,4813.0,5500.0,5498.0,362.9,362.9,433.6,578.5
6 - 7,6,7,6,20,7201.43,7001.0,7240.0,7200.0,316.7,316.7,379.4,350.1
6 - 7,6,7,6,21,7683.89,7600.0,7900.0,7600.0,404.6,404.6,459.9,744.2
6 - 7,6,7,6,22,8914.41,8832.0,9000.0,8876.0,342.0,342.0,535.5,509.4
6 - 7,6,7,6,23,8689.8,8560.0,9000.0,9000.0,266.1,266.1,331.2,505.3
6 - 7,6,7,6,24,6859.52,6401.0,6900.0,6886.68,278.0,278.0,347.3,339.0
6 - 8,6,8,7,1,5558.63,1600.0,5600.0,1600.0,191.4,191.4,270.1,196.2
6 - 8,6,8,7,2,5503.84,1600.0,5600.0,5600.0,184.3,184.3,227.7,217.6
6 - 8,6,8,7,3,5191.4,1575.0,5570.53,5570.53,66.4,66.4,260.7,89.9
6 - 8,6,8,7,4,5191.87,1500.0,5569.41,5569.3,65.9,65.9,229.7,87.1
6 - 8,6,8,7,5,5359.85,1560.0,5580.0,5454.0,67.0,67.0,214.6,77.1
6 - 8,6,8,7,6,5101.04,1500.0,5545.0,4900.0,62.0,62.0,453.5,81.8
6 - 8,6,8,7,7,3704.81,1500.0,3999.98,3999.98,93.6,93.6,616.5,105.4
6 - 8,6,8,7,8,2886.75,1000.0,3000.0,3000.0,147.7,147.7,570.5,148.0
6 - 8,6,8,7,9,2080.71,1077.5,2207.0,1077.5,181.2,181.2,1289.0,202.5
6 - 8,6,8,7,10,362.8,150.0,469.0,348.0,176.0,176.0,2042.9,186.6
6 - 8,6,8,7,11,334.35,224.55,469.0,298.99,128.6,128.6,1336.7,140.9
6 - 8,6,8,7,12,2039.94,775.0,2479.95,2430.4,85.4,85.4,852.4,144.7
6 - 8,6,8,7,13,2433.28,999.0,2749.95,2739.99,129.7,129.7,1107.9,161.6
6 - 8,6,8,7,14,2052.83,689.0,2339.95,2293.2,145.8,145.8,1090.9,183.8
6 - 8,6,8,7,15,404.87,300.0,441.0,300.0,241.0,241.0,1083.8,263.8
6 - 8,6,8,7,16,2685.44,2600.0,2699.0,2699.0,246.3,246.3,1029.8,277.5
6 - 8,6,8,7,17,416.88,150.0,485.0,485.0,315.3,315.3,1223.5,320.8
6 - 8,6,8,7,18,2666.22,2519.0,2690.0,2690.0,311.8,311.8,410.5,334.2
6 - 8,6,8,7,19,6786.43,4970.0,6999.95,6998.89,155.3,155.3,650.8,168.1
6 - 8,6,8,7,20,6455.02,5500.0,6501.0,6500.0,212.1,212.1,229.5,229.9
6 - 8,6,8,7,21,7132.83,7000.0,7500.0,7499.0,263.4,263.4,324.6,385.5
6 - 8,6,8,7,22,8225.82,8100.0,8800.0,8799.95,209.5,209.5,312.8,445.2
6 - 8,6,8,7,23,8577.27,8428.0,8600.0,8600.0,192.9,192.9,267.7,231.0
6 - 8,6,8,7,24,6817.51,6732.6,6870.0,6868.99,177.8,177.8,533.6,186.0
6 - 9,6,9,1,1,4394.61,4003.0,4440.0,4003.0,86.5,86.5,179.3,96.6
6 - 9,6,9,1,2,4714.69,4500.0,4734.0,4734.0,111.2,111.2,154.6,120.7
6 - 9,6,9,1,3,3975.7,3008.0,4000.0,3999.99,110.4,110.4,257.7,127.5
6 - 9,6,9,1,4,3913.76,3000.0,3997.77,3997.75,90.8,90.8,369.2,97.6
6 - 9,6,9,1,5,4342.99,3500.0,4400.0,4400.0,97.5,97.5,318.8,193.7
6 - 9,6,9,1,6,3928.25,3003.0,3997.77,3997.75,126.3,126.3,543.8,137.4
6 - 9,6,9,1,7,5553.92,5429.0,5600.0,5600.0,337.0,337.0,412.4,388.7
6 - 9,6,9,1,8,6775.36,6000.0,6900.0,6830.0,326.5,326.5,730.3,425.9
6 - 9,6,9,1,9,4390.55,3363.0,4700.0,3363.0,329.5,329.5,353.7,348.6
6 - 9,6,9,1,10,2557.69,2357.01,6900.0,3999.0,215.7,215.7,232.6,486.5
6 - 9,6,9,1,11,1614.6,1563.0,1630.0,1629.99,167.9,167.9,1343.6,252.7
6 - 9,6,9,1,12,128.04,80.0,497.0,80.0,235.2,235.2,482.1,489.5
6 - 9,6,9,1,13,86.8,60.0,132.0,78.99,332.8,332.8,655.6,333.0
6 - 9,6,9,1,14,150.3,85.0,499.0,98.99,298.5,298.5,899.9,337.0
6 - 9,6,9,1,15,2643.94,2600.0,2702.0,2649.97,192.5,192.5,1111.3,215.8
6 - 9,6,9,1,16,3247.34,3200.0,3251.0,3250.0,249.0,249.0,804.0,318.7
6 - 9,6,9,1,17,2995.68,2950.0,3005.0,3000.0,251.1,251.1,437.7,297.4
6 - 9,6,9,1,18,4085.45,3004.0,4115.0,4115.0,174.8,174.8,293.0,191.5
6 - 9,6,9,1,19,8363.39,8119.99,8449.99,8448.0,200.0,200.0,460.8,266.0
6 - 9,6,9,1,20,8810.48,8589.99,8875.0,8874.99,244.3,244.3,320.7,297.5
6 - 9,6,9,1,21,8469.53,7005.0,8600.0,8600.0,298.9,298.9,1402.7,327.7
6 - 9,6,9,1,22,8906.17,8776.99,9000.0,8777.0,382.1,382.1,497.3,423.9
6 - 9,6,9,1,23,8088.77,7857.0,8788.0,8101.0,230.7,230.7,277.2,273.9
6 - 9,6,9,1,24,6758.56,5500.0,6870.0,6869.99,245.6,245.6,2024.3,261.4
6 - 10,6,10,2,1,5531.03,5495.0,5535.0,5534.96,76.2,76.2,149.3,93.6
6 - 10,6,10,2,2,5438.99,5000.0,5550.0,5549.97,83.4,83.4,224.8,102.9
6 - 10,6,10,2,3,5490.5,5051.0,5549.98,5549.95,71.2,71.2,358.6,88.4
6 - 10,6,10,2,4,5469.51,5035.0,5534.97,5534.96,75.9,75.9,421.4,92.1
6 - 10,6,10,2,5,5445.0,5035.0,5534.97,5534.97,68.0,68.0,391.5,83.9
6 - 10,6,10,2,6,5367.56,4835.0,5534.97,5534.97,67.7,67.7,1023.6,79.1
6 - 10,6,10,2,7,5520.99,5357.36,5557.34,5557.33,148.1,148.1,406.1,158.3
6 - 10,6,10,2,8,6702.88,6002.0,6879.32,6879.31,78.7,78.7,932.5,99.9
6 - 10,6,10,2,9,6355.77,5500.0,6671.0,6140.0,64.0,64.0,1527.7,72.1
6 - 10,6,10,2,10,4408.42,2241.0,4482.0,4481.98,98.6,98.6,553.7,108.7
6 - 10,6,10,2,11,3134.08,3100.0,3141.0,3141.0,159.7,159.7,601.0,207.6
6 - 10,6,10,2,12,1210.68,999.0,1950.0,999.0,320.7,320.7,523.1,701.5
6 - 10,6,10,2,13,944.54,493.0,985.0,984.99,296.0,296.0,577.8,307.1
6 - 10,6,10,2,14,966.75,492.52,1300.0,985.0,295.8,295.8,443.7,488.7
6 - 10,6,10,2,15,3104.75,2402.03,3160.0,3095.0,156.3,156.3,673.9,239.4
6 - 10,6,10,2,16,2735.77,2222.01,2799.0,2400.1,132.4,132.4,377.9,232.3
6 - 10,6,10,2,17,5456.44,5301.01,5600.0,5470.01,317.8,317.8,1234.1,737.6
6 - 10,6,10,2,18,8846.05,8753.0,9000.0,8830.0,932.4,932.4,1210.5,985.7
6 - 10,6,10,2,19,8390.04,8207.0,8999.95,8400.03,478.0,478.0,887.7,893.6
6 - 10,6,10,2,20,8722.38,8101.01,9000.0,8700.0,544.8,544.8,597.3,566.5
6 - 10,6,10,2,21,8965.41,8860.0,9000.0,9000.0,421.1,421.1,518.0,713.4
6 - 10,6,10,2,22,8993.63,8700.0,9000.0,9000.0,247.7,247.7,345.9,484.7
6 - 10,6,10,2,23,8316.19,7003.0,8949.0,8669.0,226.4,226.4,3032.7,278.0
6 - 10,6,10,2,24,6499.82,5500.0,6900.0,6899.86,155.6,155.6,1813.5,162.6
6 - 11,6,11,3,1,5415.52,2770.01,5540.0,5529.99,103.3,103.3,189.1,118.8
6 - 11,6,11,3,2,5271.06,2770.0,5539.0,2770.0,117.5,117.5,699.4,128.2
6 - 11,6,11,3,3,5440.98,5000.0,5539.97,5539.95,84.6,84.6,372.7,90.1
6 - 11,6,11,3,4,5430.46,2769.0,5558.45,5536.0,81.1,81.1,496.6,90.4
6 - 11,6,11,3,5,5402.37,2770.0,5539.97,2770.0,73.9,73.9,510.2,84.1
6 - 11,6,11,3,6,5418.44,2767.5,5534.97,5532.0,74.4,74.4,729.6,82.0
6 - 11,6,11,3,7,5470.93,2770.0,5540.0,5536.0,155.9,155.9,664.0,164.9
6 - 11,6,11,3,8,6675.74,3400.0,6799.97,6782.0,107.9,107.9,835.5,132.0
6 - 11,6,11,3,9,6731.73,6000.0,6825.0,6738.0,192.0,192.0,1313.8,206.7
6 - 11,6,11,3,10,6641.9,4394.0,6775.0,6710.0,174.3,174.3,848.4,239.3
6 - 11,6,11,3,11,6708.33,6000.0,6765.0,6506.0,205.6,205.6,1491.8,262.3
6 - 11,6,11,3,12,3532.77,320.0,3650.0,320.0,215.7,215.7,1358.7,280.6
6 - 11,6,11,3,13,3572.85,2500.0,3630.0,2599.0,255.7,255.7,1709.1,325.6
6 - 11,6,11,3,14,3560.34,3205.0,3610.0,3425.5,268.4,268.4,1525.1,316.4
6 - 11,6,11,3,15,3608.11,3500.49,3630.0,3500.5,215.3,215.3,1348.0,265.4
6 - 11,6,11,3,16,3690.42,3305.0,3710.0,3695.0,226.8,226.8,1150.3,287.7
6 - 11,6,11,3,17,5454.0,5201.1,5484.09,5484.05,360.5,360.5,1217.8,429.9
6 - 11,6,11,3,18,8746.58,8100.0,8810.0,8809.96,424.7,424.7,1487.5,468.7
6 - 11,6,11,3,19,8734.85,7003.0,8810.0,8659.0,202.6,202.6,1237.4,256.1
6 - 11,6,11,3,20,8593.63,7120.0,8780.0,8592.89,101.2,101.2,1628.0,174.7
6 - 11,6,11,3,21,7780.68,885.0,8675.0,2345.0,112.2,112.2,2768.9,139.3
6 - 11,6,11,3,22,8886.85,8500.0,9000.0,8890.87,204.2,204.2,378.0,320.3
6 - 11,6,11,3,23,8786.45,7500.0,8900.0,8600.0,238.8,238.8,708.7,261.8
6 - 11,6,11,3,24,6836.21,6357.0,6854.0,6840.95,209.4,209.4,811.1,239.9
6 - 12,6,12,4,1,5525.5,5503.0,5529.9,5529.9,95.5,95.5,510.0,164.6
6 - 12,6,12,4,2,5513.94,5359.25,5524.9,5524.9,88.0,88.0,896.7,139.5
6 - 12,6,12,4,3,5515.57,5424.95,5525.0,5524.9,83.6,83.6,975.5,129.9
6 - 12,6,12,4,4,5501.24,5400.0,5524.9,5524.0,82.8,82.8,1043.9,132.4
6 - 12,6,12,4,5,5498.03,5435.0,5524.9,5524.84,76.2,76.2,1055.7,147.0
6 - 12,6,12,4,6,5518.79,5486.0,5524.9,5524.9,82.5,82.5,1087.3,161.0
6 - 12,6,12,4,7,5435.9,5414.0,5439.9,5439.9,114.9,114.9,1023.6,175.0
6 - 12,6,12,4,8,6712.81,6528.1,6730.0,6729.9,61.2,61.2,1202.9,96.7
6 - 12,6,12,4,9,6800.92,6611.0,6810.0,6809.9,73.6,73.6,1104.2,127.0
6 - 12,6,12,4,10,5502.95,5082.01,5580.0,5579.9,160.8,160.8,1095.4,206.3
6 - 12,6,12,4,11,3315.64,1790.0,3580.0,3579.9,176.2,176.2,1821.0,217.1
6 - 12,6,12,4,12,866.12,485.0,970.0,969.8,275.5,275.5,2287.8,306.9
6 - 12,6,12,4,13,694.36,321.6,804.36,784.89,242.6,242.6,3353.1,289.4
6 - 12,6,12,4,14,494.46,150.0,567.0,496.0,253.2,253.2,6500.6,292.4
6 - 12,6,12,4,15,1438.22,1400.0,1449.9,1449.9,241.5,241.5,2653.5,327.4
6 - 12,6,12,4,16,1944.03,1910.0,1949.99,1949.99,217.4,217.4,2724.7,265.6
6 - 12,6,12,4,17,3533.22,3460.0,3549.99,3549.99,239.2,239.2,2007.6,302.5
6 - 12,6,12,4,18,5382.93,5292.0,5399.99,5399.99,157.9,157.9,1933.9,199.1
6 - 12,6,12,4,19,8752.84,8499.85,8799.99,8799.99,216.9,216.9,1732.9,314.1
6 - 12,6,12,4,20,8657.85,8500.01,8699.99,8699.99,134.6,134.6,1465.3,214.7
6 - 12,6,12,4,21,8799.26,8700.1,8820.0,8799.97,273.7,273.7,1149.4,361.3
6 - 12,6,12,4,22,8802.14,7000.0,8900.0,8850.0,280.2,280.2,396.9,355.3
6 - 12,6,12,4,23,8761.7,8400.11,8849.99,8849.99,136.4,136.4,628.8,218.9
6 - 12,6,12,4,24,6821.07,6644.5,6849.99,6849.5,138.1,138.1,597.7,204.8
6 - 13,6,13,5,1,5480.27,3601.0,5539.97,3601.0,81.4,81.4,411.4,119.3
6 - 13,6,13,5,2,5508.86,5414.5,5524.97,5518.99,163.1,163.1,933.4,195.3
6 - 13,6,13,5,3,5505.21,5414.5,5524.97,5524.49,106.5,106.5,1282.4,155.4
6 - 13,6,13,5,4,5500.96,5414.5,5524.97,5414.5,88.2,88.2,1420.1,136.0
6 - 13,6,13,5,5,5503.95,5442.0,5524.97,5445.0,90.6,90.6,1424.9,131.3
6 - 13,6,13,5,6,5502.79,5442.0,5524.97,5524.5,88.0,88.0,1169.6,137.9
6 - 13,6,13,5,7,5513.46,5442.0,5524.97,5524.5,167.7,167.7,1007.3,226.0
6 - 13,6,13,5,8,6788.85,6673.88,6809.97,6809.0,120.5,120.5,1020.3,177.0
6 - 13,6,13,5,9,5449.88,4500.0,5509.97,5508.95,142.2,142.2,1113.7,174.0
6 - 13,6,13,5,10,6135.72,6001.01,6199.97,6199.97,110.4,110.4,1140.3,149.0
6 - 13,6,13,5,11,104.04,50.0,267.0,100.0,621.4,621.4,1164.6,652.7
6 - 13,6,13,5,12,56.11,20.0,160.0,158.0,363.8,363.8,1298.3,555.9
6 - 13,6,13,5,13,31.28,10.0,99.0,45.58,377.4,377.4,1484.6,379.4
6 - 13,6,13,5,14,28.38,10.0,100.0,100.0,459.4,459.4,1525.0,728.9
6 - 13,6,13,5,15,90.84,30.0,165.0,100.0,347.7,347.7,1125.6,374.8
6 - 13,6,13,5,16,96.31,50.0,152.0,95.0,357.3,357.3,859.0,400.0
6 - 13,6,13,5,17,4865.71,2500.0,4999.97,4898.98,136.0,136.0,1342.9,190.6
6 - 13,6,13,5,18,8647.28,7701.0,8699.97,8443.0,153.1,153.1,1343.2,214.1
6 - 13,6,13,5,19,8705.81,7000.0,8799.97,8706.0,150.0,150.0,1083.5,251.7
6 - 13,6,13,5,20,8689.07,8536.0,8789.98,8788.0,87.2,87.2,990.8,178.2
6 - 13,6,13,5,21,8086.93,6585.0,8580.0,6585.0,92.0,92.0,755.0,189.0
6 - 13,6,13,5,22,8724.39,8536.0,8800.0,8706.0,100.0,100.0,242.3,171.8
6 - 13,6,13,5,23,8493.32,8333.0,8599.97,8502.99,85.3,85.3,440.4,150.4
6 - 13,6,13,5,24,6691.16,5500.0,6849.97,6776.1,97.7,97.7,504.8,123.1
6 - 14,6,14,6,1,5527.28,5000.0,5555.93,5552.1,56.5,56.5,404.9,85.9
6 - 14,6,14,6,2,5461.28,5000.0,5524.98,5509.98,163.2,163.2,1195.5,174.3
6 - 14,6,14,6,3,5368.72,5000.0,5510.0,5040.0,53.7,53.7,2057.5,63.4
6 - 14,6,14,6,4,4874.09,4001.0,4992.0,4777.0,56.3,56.3,1922.8,73.4
6 - 14,6,14,6,5,5331.63,5020.01,5405.0,5403.5,53.2,53.2,1938.2,64.1
6 - 14,6,14,6,6,5422.86,5125.01,5510.0,5509.0,50.6,50.6,1908.4,62.7
