Month,Day,Hour,Temperature_2m,Shortwave_Radiation
3,22,16,15.2,558.0
3,22,17,15.2,428.0
3,22,18,15.2,268.0
3,22,19,13.3,104.0
3,22,20,10.6,6.0
3,22,21,10.6,0.0
3,22,22,9.7,0.0
3,22,23,8.9,0.0
3,23,0,7.9,0.0
3,23,1,6.8,0.0
3,23,2,6.0,0.0
3,23,3,5.4,0.0
3,23,4,4.8,0.0
3,23,5,4.4,0.0
3,23,6,4.3,0.0
3,23,7,4.0,0.0
3,23,8,4.1,11.0
3,23,9,4.5,78.0
3,23,10,5.3,179.0
3,23,11,6.6,304.0
3,23,12,6.9,383.0
3,23,13,8.6,457.0
3,23,14,9.2,414.0
3,23,15,9.7,305.0
3,23,16,9.4,173.0
3,23,17,9.7,154.0
3,23,18,9.6,95.0
3,23,19,9.1,43.0
3,23,20,8.3,4.0
3,23,21,7.9,0.0
3,23,22,7.4,0.0
3,23,23,7.1,0.0
3,24,0,6.7,0.0
3,24,1,6.3,0.0
3,24,2,6.0,0.0
3,24,3,5.6,0.0
3,24,4,5.1,0.0
3,24,5,4.9,0.0
3,24,6,4.9,0.0
3,24,7,4.6,0.0
3,24,8,4.8,9.0
3,24,9,5.0,53.0
3,24,10,5.6,94.0
3,24,11,6.5,158.0
3,24,12,7.3,241.0
3,24,13,8.6,320.0
3,24,14,9.6,375.0
3,24,15,10.7,298.0
3,24,16,11.7,289.0
3,24,17,12.1,200.0
3,24,18,12.6,85.0
3,24,19,11.9,53.0
3,24,20,11.0,5.0
3,24,21,10.6,0.0
3,24,22,9.8,0.0
3,24,23,9.6,0.0
3,25,0,9.3,0.0
3,25,1,8.5,0.0
3,25,2,8.4,0.0
3,25,3,8.6,0.0
3,25,4,8.2,0.0
3,25,5,7.9,0.0
3,25,6,7.0,0.0
3,25,7,6.7,0.0
3,25,8,7.3,12.0
3,25,9,8.8,50.0
3,25,10,9.7,101.0
3,25,11,9.9,70.0
3,25,12,11.3,154.0
3,25,13,11.6,170.0
3,25,14,11.9,248.0
3,25,15,11.8,302.0
3,25,16,12.0,319.0
3,25,17,11.9,266.0
3,25,18,11.9,183.0
3,25,19,11.2,76.0
3,25,20,10.2,5.0
3,25,21,9.0,0.0
3,25,22,8.2,0.0
3,25,23,7.9,0.0
3,26,0,7.7,0.0
3,26,1,7.2,0.0
3,26,2,7.1,0.0
3,26,3,6.4,0.0
3,26,4,6.0,0.0
3,26,5,5.1,0.0
3,26,6,4.5,0.0
3,26,7,4.4,0.0
3,26,8,4.8,18.0
3,26,9,6.1,93.0
3,26,10,7.8,209.0
3,26,11,9.4,396.0
3,26,12,11.4,480.0
3,26,13,12.3,353.0
3,26,14,13.2,373.0
3,26,15,14.2,477.0
3,26,16,14.2,380.0
3,26,17,14.5,347.0
3,26,18,14.7,239.0
3,26,19,13.3,104.0
3,26,20,11.5,8.0
3,26,21,10.4,0.0
3,26,22,9.9,0.0
3,26,23,9.6,0.0
3,27,0,8.9,0.0
3,27,1,8.7,0.0
3,27,2,8.5,0.0
3,27,3,7.9,0.0
3,27,4,7.8,0.0
3,27,5,7.8,0.0
3,27,6,7.8,0.0
3,27,7,7.7,0.0
3,27,8,7.8,9.0
3,27,9,7.9,41.0
3,27,10,8.3,69.0
3,27,11,8.1,70.0
3,27,12,8.3,90.0
3,27,13,8.2,71.0
3,27,14,8.8,91.0
3,27,15,9.6,91.0
3,27,16,9.9,94.0
3,27,17,10.0,79.0
3,27,18,10.2,81.0
3,27,19,9.9,36.0
3,27,20,9.5,4.0
3,27,21,9.4,0.0
3,27,22,9.1,0.0
3,27,23,8.6,0.0
3,28,0,8.3,0.0
3,28,1,8.1,0.0
3,28,2,8.0,0.0
3,28,3,8.0,0.0
3,28,4,7.7,0.0
3,28,5,7.7,0.0
3,28,6,7.7,0.0
3,28,7,7.3,0.0
3,28,8,7.5,19.0
3,28,9,7.4,58.0
3,28,10,7.6,70.0
3,28,11,8.1,105.0
3,28,12,9.2,166.0
3,28,13,9.7,182.0
3,28,14,10.8,304.0
3,28,15,11.6,312.0
3,28,16,12.3,383.0
3,28,17,12.2,265.0
3,28,18,12.5,171.0
3,28,19,11.5,76.0
3,28,20,10.5,9.0
3,28,21,10.6,0.0
3,28,22,10.0,0.0
3,28,23,9.4,0.0
3,29,0,9.0,0.0
3,29,1,8.4,0.0
3,29,2,8.0,0.0
3,29,3,7.4,0.0
3,29,4,6.6,0.0
3,29,5,5.9,0.0
3,29,6,5.4,0.0
3,29,7,5.0,0.0
3,29,8,5.2,30.0
3,29,9,6.5,121.0
3,29,10,7.3,193.0
3,29,11,8.3,275.0
3,29,12,10.0,404.0
3,29,13,11.5,527.0
3,29,14,12.7,547.0
3,29,15,13.7,453.0
3,29,16,14.2,353.0
3,29,17,13.9,193.0
3,29,18,11.3,95.0
3,29,19,10.1,37.0
3,29,20,9.1,7.0
3,29,21,8.5,0.0
3,29,22,8.2,0.0
3,29,23,7.7,0.0
3,30,0,7.7,0.0
3,30,1,7.5,0.0
3,30,2,7.3,0.0
3,30,3,7.0,0.0
3,30,4,6.7,0.0
3,30,5,6.7,0.0
3,30,6,6.6,0.0
3,30,7,6.6,0.0
3,30,8,6.8,9.0
3,30,9,7.4,37.0
3,30,10,8.2,87.0
3,30,11,8.7,176.0
3,30,12,9.6,220.0
3,30,13,10.0,224.0
3,30,14,10.1,190.0
3,30,15,10.7,172.0
3,30,16,10.6,153.0
3,30,17,10.6,138.0
3,30,18,10.3,107.0
3,30,19,9.7,46.0
3,30,20,8.9,7.0
3,30,21,8.6,0.0
3,30,22,8.1,0.0
3,30,23,7.8,0.0
3,31,0,7.4,0.0
3,31,1,7.2,0.0
3,31,2,7.3,0.0
3,31,3,7.3,0.0
3,31,4,7.2,0.0
3,31,5,7.1,0.0
3,31,6,6.9,0.0
3,31,7,6.9,0.0
3,31,8,6.9,11.0
3,31,9,7.2,45.0
3,31,10,7.6,78.0
3,31,11,8.1,121.0
3,31,12,8.7,151.0
3,31,13,9.3,149.0
3,31,14,9.9,171.0
3,31,15,10.2,121.0
3,31,16,10.4,138.0
3,31,17,10.3,118.0
3,31,18,10.2,81.0
3,31,19,9.6,55.0
3,31,20,8.9,9.0
3,31,21,8.9,0.0
3,31,22,8.6,0.0
3,31,23,8.3,0.0
4,1,0,8.3,0.0
4,1,1,8.2,0.0
4,1,2,8.0,0.0
4,1,3,7.8,0.0
4,1,4,7.8,0.0
4,1,5,7.8,0.0
4,1,6,7.7,0.0
4,1,7,7.8,0.0
4,1,8,7.9,20.0
4,1,9,8.3,70.0
4,1,10,8.9,78.0
4,1,11,9.6,122.0
4,1,12,9.5,148.0
4,1,13,10.5,207.0
4,1,14,10.9,279.0
4,1,15,11.0,258.0
4,1,16,11.3,171.0
4,1,17,11.1,142.0
4,1,18,10.6,71.0
4,1,19,10.3,38.0
4,1,20,9.6,9.0
4,1,21,9.5,0.0
4,1,22,9.1,0.0
4,1,23,8.9,0.0
4,2,0,8.5,0.0
4,2,1,8.0,0.0
4,2,2,7.7,0.0
4,2,3,7.7,0.0
4,2,4,7.7,0.0
4,2,5,7.4,0.0
4,2,6,7.0,0.0
4,2,7,6.5,0.0
4,2,8,6.3,10.0
4,2,9,6.7,39.0
4,2,10,7.3,87.0
4,2,11,7.5,112.0
4,2,12,7.8,135.0
4,2,13,8.2,146.0
4,2,14,8.2,106.0
4,2,15,8.2,98.0
4,2,16,8.1,62.0
4,2,17,8.0,48.0
4,2,18,7.7,27.0
4,2,19,7.6,16.0
4,2,20,7.4,3.0
4,2,21,7.3,0.0
4,2,22,7.2,0.0
4,2,23,7.2,0.0
4,3,0,7.2,0.0
4,3,1,7.2,0.0
4,3,2,7.2,0.0
4,3,3,7.3,0.0
4,3,4,7.1,0.0
4,3,5,7.0,0.0
4,3,6,6.6,0.0
4,3,7,6.3,0.0
4,3,8,6.3,11.0
4,3,9,6.7,33.0
4,3,10,6.8,51.0
4,3,11,7.4,92.0
4,3,12,7.7,120.0
4,3,13,8.3,91.0
4,3,14,9.2,127.0
4,3,15,9.0,96.0
4,3,16,9.0,73.0
4,3,17,9.1,63.0
4,3,18,9.0,40.0
4,3,19,8.9,22.0
4,3,20,8.7,4.0
4,3,21,8.2,0.0
4,3,22,7.9,0.0
4,3,23,7.6,0.0
4,4,0,7.2,0.0
4,4,1,6.9,0.0
4,4,2,6.7,0.0
4,4,3,6.0,0.0
4,4,4,5.3,0.0
4,4,5,4.6,0.0
4,4,6,3.7,0.0
4,4,7,3.4,0.0
4,4,8,4.4,54.0
4,4,9,7.0,198.0
4,4,10,9.0,367.0
4,4,11,10.7,520.0
4,4,12,13.2,638.0
4,4,13,14.6,711.0
4,4,14,15.8,730.0
4,4,15,16.6,577.0
4,4,16,16.7,482.0
4,4,17,16.7,448.0
4,4,18,17.2,290.0
4,4,19,15.7,140.0
4,4,20,13.5,21.0
4,4,21,12.8,0.0
4,4,22,11.5,0.0
4,4,23,10.3,0.0
4,5,0,9.0,0.0
4,5,1,8.0,0.0
4,5,2,7.2,0.0
4,5,3,7.1,0.0
4,5,4,7.2,0.0
4,5,5,7.9,0.0
4,5,6,7.6,0.0
4,5,7,7.3,0.0
4,5,8,7.6,40.0
4,5,9,9.0,105.0
4,5,10,12.6,292.0
4,5,11,12.2,241.0
4,5,12,14.8,366.0
4,5,13,14.9,436.0
4,5,14,14.4,434.0
4,5,15,12.8,437.0
4,5,16,11.5,200.0
4,5,17,9.9,88.0
4,5,18,8.2,53.0
4,5,19,6.9,33.0
4,5,20,5.3,5.0
4,5,21,4.2,0.0
4,5,22,4.5,0.0
4,5,23,3.9,0.0
4,6,0,3.3,0.0
4,6,1,2.7,0.0
4,6,2,2.1,0.0
4,6,3,1.4,0.0
4,6,4,0.3,0.0
4,6,5,-0.4,0.0
4,6,6,-0.5,0.0
4,6,7,-0.6,1.0
4,6,8,0.1,54.0
4,6,9,0.3,147.0
4,6,10,1.5,298.0
4,6,11,3.5,454.0
4,6,12,0.4,268.0
4,6,13,0.7,280.0
4,6,14,0.4,277.0
4,6,15,-0.6,249.0
4,6,16,-0.5,225.0
4,6,17,-0.4,184.0
4,6,18,-0.2,130.0
4,6,19,-0.4,86.0
4,6,20,-1.1,22.0
4,6,21,-1.5,0.0
4,6,22,-1.3,0.0
4,6,23,-1.7,0.0
4,7,0,-1.9,0.0
4,7,1,-2.0,0.0
4,7,2,-2.3,0.0
4,7,3,-2.7,0.0
4,7,4,-2.7,0.0
4,7,5,-2.8,0.0
4,7,6,-3.1,0.0
4,7,7,-3.2,1.0
4,7,8,-2.8,66.0
4,7,9,-1.6,213.0
4,7,10,-0.2,381.0
4,7,11,1.2,545.0
4,7,12,1.6,608.0
4,7,13,1.7,499.0
4,7,14,1.4,428.0
4,7,15,1.3,380.0
4,7,16,1.2,331.0
4,7,17,1.0,219.0
4,7,18,1.3,170.0
4,7,19,0.8,94.0
4,7,20,0.2,19.0
4,7,21,0.0,0.0
4,7,22,-0.1,0.0
4,7,23,-0.2,0.0
4,8,0,-0.5,0.0
4,8,1,-0.7,0.0
4,8,2,-0.6,0.0
4,8,3,-0.5,0.0
4,8,4,-0.6,0.0
4,8,5,-0.7,0.0
4,8,6,-1.0,0.0
4,8,7,-1.3,2.0
4,8,8,-0.9,75.0
4,8,9,1.4,214.0
4,8,10,2.3,234.0
4,8,11,2.3,267.0
4,8,12,3.1,341.0
4,8,13,3.0,262.0
4,8,14,4.2,460.0
4,8,15,4.2,338.0
4,8,16,4.0,423.0
4,8,17,3.7,338.0
4,8,18,2.5,181.0
4,8,19,2.3,78.0
4,8,20,1.2,16.0
4,8,21,0.8,0.0
4,8,22,0.3,0.0
4,8,23,-0.4,0.0
4,9,0,-1.0,0.0
4,9,1,-1.3,0.0
4,9,2,-1.1,0.0
4,9,3,-1.6,0.0
4,9,4,-1.6,0.0
4,9,5,-1.2,0.0
4,9,6,-1.6,0.0
4,9,7,-1.6,2.0
4,9,8,-1.1,59.0
4,9,9,-0.2,181.0
4,9,10,0.5,261.0
4,9,11,1.0,345.0
4,9,12,1.9,502.0
4,9,13,2.5,507.0
4,9,14,3.6,518.0
4,9,15,4.1,333.0
4,9,16,4.3,289.0
4,9,17,4.1,231.0
4,9,18,4.8,205.0
4,9,19,4.6,126.0
4,9,20,3.5,23.0
4,9,21,3.5,0.0
4,9,22,1.8,0.0
4,9,23,0.2,0.0
4,10,0,0.3,0.0
4,10,1,0.4,0.0
4,10,2,0.6,0.0
4,10,3,0.8,0.0
4,10,4,1.3,0.0
4,10,5,1.6,0.0
4,10,6,1.1,0.0
4,10,7,1.3,2.0
4,10,8,3.0,29.0
4,10,9,3.0,57.0
4,10,10,1.2,76.0
4,10,11,-0.6,122.0
4,10,12,0.1,206.0
4,10,13,1.2,413.0
4,10,14,2.2,669.0
4,10,15,1.6,491.0
4,10,16,1.7,479.0
4,10,17,1.1,361.0
4,10,18,1.2,249.0
4,10,19,0.3,117.0
4,10,20,-0.2,31.0
4,10,21,-0.5,0.0
4,10,22,-0.9,0.0
4,10,23,-1.1,0.0
4,11,0,-1.6,0.0
4,11,1,-2.0,0.0
4,11,2,-2.0,0.0
4,11,3,-1.4,0.0
4,11,4,-1.4,0.0
4,11,5,-1.4,0.0
4,11,6,-1.1,0.0
4,11,7,-1.0,1.0
4,11,8,-0.6,33.0
4,11,9,0.1,111.0
4,11,10,0.5,149.0
4,11,11,1.1,233.0
4,11,12,1.4,254.0
4,11,13,1.7,250.0
4,11,14,2.1,235.0
4,11,15,2.1,190.0
4,11,16,1.9,152.0
4,11,17,2.1,120.0
4,11,18,1.8,91.0
4,11,19,2.2,49.0
4,11,20,1.9,12.0
4,11,21,2.2,0.0
4,11,22,2.3,0.0
4,11,23,2.4,0.0
4,12,0,2.6,0.0
4,12,1,2.2,0.0
4,12,2,2.1,0.0
4,12,3,2.2,0.0
4,12,4,2.3,0.0
4,12,5,2.2,0.0
4,12,6,2.3,0.0
4,12,7,2.5,1.0
4,12,8,2.9,19.0
4,12,9,3.7,38.0
4,12,10,4.8,73.0
4,12,11,6.0,169.0
4,12,12,6.9,279.0
4,12,13,8.1,359.0
4,12,14,9.2,614.0
4,12,15,9.5,481.0
4,12,16,9.6,419.0
4,12,17,9.3,348.0
4,12,18,9.9,260.0
4,12,19,8.9,149.0
4,12,20,7.4,34.0
4,12,21,6.4,0.0
4,12,22,5.5,0.0
4,12,23,4.6,0.0
4,13,0,3.5,0.0
4,13,1,2.6,0.0
4,13,2,2.3,0.0
4,13,3,1.9,0.0
4,13,4,1.8,0.0
4,13,5,1.5,0.0
4,13,6,0.9,0.0
4,13,7,0.8,6.0
4,13,8,1.2,91.0
4,13,9,3.7,245.0
4,13,10,6.7,414.0
4,13,11,9.3,569.0
4,13,12,12.1,686.0
4,13,13,13.4,758.0
4,13,14,14.3,774.0
4,13,15,15.6,734.0
4,13,16,15.9,645.0
4,13,17,16.0,513.0
4,13,18,16.8,352.0
4,13,19,15.2,181.0
4,13,20,13.1,39.0
4,13,21,11.7,0.0
4,13,22,10.2,0.0
4,13,23,9.1,0.0
4,14,0,8.3,0.0
4,14,1,7.4,0.0
4,14,2,6.7,0.0
4,14,3,6.1,0.0
4,14,4,5.4,0.0
4,14,5,5.0,0.0
4,14,6,4.5,0.0
4,14,7,4.5,4.0
4,14,8,4.9,57.0
4,14,9,5.9,102.0
4,14,10,7.2,175.0
4,14,11,9.1,305.0
4,14,12,11.8,484.0
4,14,13,13.5,481.0
4,14,14,14.6,408.0
4,14,15,16.0,338.0
4,14,16,16.8,380.0
4,14,17,17.0,320.0
4,14,18,16.9,213.0
4,14,19,15.8,140.0
4,14,20,13.9,35.0
4,14,21,12.7,0.0
4,14,22,11.4,0.0
4,14,23,10.5,0.0
4,15,0,9.9,0.0
4,15,1,9.5,0.0
4,15,2,8.9,0.0
4,15,3,8.6,0.0
4,15,4,8.0,0.0
4,15,5,7.2,0.0
4,15,6,6.4,0.0
4,15,7,5.9,5.0
4,15,8,6.0,53.0
4,15,9,6.8,103.0
4,15,10,7.2,126.0
4,15,11,7.9,192.0
4,15,12,9.0,176.0
4,15,13,9.4,209.0
4,15,14,9.5,177.0
4,15,15,10.5,152.0
4,15,16,10.9,135.0
4,15,17,11.1,138.0
4,15,18,11.0,72.0
4,15,19,10.6,41.0
4,15,20,10.0,11.0
4,15,21,10.0,0.0
4,15,22,9.8,0.0
4,15,23,9.5,0.0
4,16,0,9.6,0.0
4,16,1,9.2,0.0
4,16,2,8.7,0.0
4,16,3,8.6,0.0
4,16,4,8.3,0.0
4,16,5,8.0,0.0
4,16,6,7.8,0.0
4,16,7,7.9,3.0
4,16,8,8.1,37.0
4,16,9,8.4,90.0
4,16,10,9.3,186.0
4,16,11,10.2,183.0
4,16,12,13.5,431.0
4,16,13,16.1,646.0
4,16,14,18.2,700.0
4,16,15,20.3,653.0
4,16,16,20.9,628.0
4,16,17,21.1,502.0
4,16,18,21.4,345.0
4,16,19,20.0,181.0
4,16,20,18.0,43.0
4,16,21,16.6,0.0
4,16,22,15.0,0.0
4,16,23,14.3,0.0
4,17,0,13.1,0.0
4,17,1,11.9,0.0
4,17,2,10.7,0.0
4,17,3,9.8,0.0
4,17,4,9.1,0.0
4,17,5,8.5,0.0
4,17,6,7.4,0.0
4,17,7,7.2,9.0
4,17,8,8.0,97.0
4,17,9,9.3,246.0
4,17,10,11.3,407.0
4,17,11,13.6,545.0
4,17,12,16.2,596.0
4,17,13,18.3,657.0
4,17,14,20.0,691.0
4,17,15,21.1,590.0
4,17,16,21.8,558.0
4,17,17,22.2,480.0
4,17,18,22.5,342.0
4,17,19,21.2,180.0
4,17,20,19.1,45.0
4,17,21,17.6,0.0
4,17,22,16.2,0.0
4,17,23,15.2,0.0
4,18,0,14.3,0.0
4,18,1,13.3,0.0
4,18,2,12.3,0.0
4,18,3,11.6,0.0
4,18,4,10.8,0.0
4,18,5,10.2,0.0
4,18,6,9.5,0.0
4,18,7,9.1,10.0
4,18,8,9.7,87.0
4,18,9,10.7,214.0
4,18,10,12.3,361.0
4,18,11,14.3,524.0
4,18,12,16.7,648.0
4,18,13,18.8,738.0
4,18,14,20.5,758.0
4,18,15,21.9,724.0
4,18,16,22.4,635.0
4,18,17,21.5,479.0
4,18,18,21.1,264.0
4,18,19,20.0,154.0
4,18,20,18.2,41.0
4,18,21,17.5,0.0
4,18,22,16.2,0.0
4,18,23,14.8,0.0
4,19,0,14.0,0.0
4,19,1,13.2,0.0
4,19,2,11.7,0.0
4,19,3,10.9,0.0
4,19,4,10.6,0.0
4,19,5,10.4,0.0
4,19,6,9.9,0.0
4,19,7,9.8,7.0
4,19,8,10.4,64.0
4,19,9,11.0,160.0
4,19,10,12.1,295.0
4,19,11,13.3,397.0
4,19,12,15.3,507.0
4,19,13,16.1,548.0
4,19,14,16.3,452.0
4,19,15,15.8,373.0
4,19,16,16.1,339.0
4,19,17,16.2,278.0
4,19,18,16.6,191.0
4,19,19,15.9,123.0
4,19,20,14.7,33.0
4,19,21,13.0,0.0
4,19,22,12.3,0.0
4,19,23,11.8,0.0
4,20,0,11.0,0.0
4,20,1,10.6,0.0
4,20,2,10.4,0.0
4,20,3,10.3,0.0
4,20,4,10.2,0.0
4,20,5,10.1,0.0
4,20,6,9.4,0.0
4,20,7,8.5,11.0
4,20,8,9.3,86.0
4,20,9,11.7,194.0
4,20,10,13.6,296.0
4,20,11,15.5,445.0
4,20,12,18.1,593.0
4,20,13,19.6,711.0
4,20,14,20.8,764.0
4,20,15,21.8,747.0
4,20,16,21.9,661.0
4,20,17,21.8,531.0
4,20,18,22.0,371.0
4,20,19,21.0,202.0
4,20,20,18.5,56.0
4,20,21,16.9,0.0
4,20,22,15.7,0.0
4,20,23,15.3,0.0
4,21,0,14.0,0.0
4,21,1,13.1,0.0
4,21,2,11.9,0.0
4,21,3,10.3,0.0
4,21,4,8.9,0.0
4,21,5,8.3,0.0
4,21,6,7.5,0.0
4,21,7,7.9,14.0
4,21,8,10.1,102.0
4,21,9,13.2,215.0
4,21,10,15.9,338.0
4,21,11,18.2,510.0
4,21,12,20.4,649.0
4,21,13,21.8,714.0
4,21,14,22.9,754.0
4,21,15,24.0,743.0
4,21,16,24.1,627.0
4,21,17,24.0,510.0
4,21,18,24.1,375.0
4,21,19,22.9,206.0
4,21,20,20.2,58.0
4,21,21,18.2,0.0
4,21,22,16.9,0.0
4,21,23,16.2,0.0
4,22,0,15.2,0.0
4,22,1,14.5,0.0
4,22,2,14.0,0.0
4,22,3,12.7,0.0
4,22,4,12.2,0.0
4,22,5,11.8,0.0
4,22,6,10.2,0.0
4,22,7,10.0,17.0
4,22,8,11.5,126.0
4,22,9,14.1,275.0
4,22,10,17.0,442.0
4,22,11,19.3,590.0
4,22,12,22.0,696.0
4,22,13,23.8,781.0
4,22,14,24.8,727.0
4,22,15,25.0,626.0
4,22,16,25.3,588.0
4,22,17,25.0,517.0
4,22,18,24.4,383.0
4,22,19,23.2,211.0
4,22,20,20.1,61.0
4,22,21,17.8,1.0
4,22,22,16.3,0.0
4,22,23,15.6,0.0
4,23,0,15.0,0.0
4,23,1,13.5,0.0
4,23,2,11.3,0.0
4,23,3,9.8,0.0
4,23,4,9.6,0.0
4,23,5,9.5,0.0
4,23,6,9.5,0.0
4,23,7,10.0,17.0
4,23,8,12.8,112.0
4,23,9,14.3,247.0
4,23,10,16.0,422.0
4,23,11,17.8,545.0
4,23,12,19.5,614.0
4,23,13,21.4,680.0
4,23,14,23.0,762.0
4,23,15,23.8,761.0
4,23,16,24.0,637.0
4,23,17,23.7,471.0
4,23,18,23.3,388.0
4,23,19,22.1,218.0
4,23,20,19.5,64.0
4,23,21,17.8,1.0
4,23,22,16.9,0.0
4,23,23,15.2,0.0
4,24,0,14.2,0.0
4,24,1,12.9,0.0
4,24,2,11.6,0.0
4,24,3,10.5,0.0
4,24,4,10.1,0.0
4,24,5,10.0,0.0
4,24,6,9.3,0.0
4,24,7,9.1,18.0
4,24,8,10.7,118.0
4,24,9,14.3,280.0
4,24,10,17.5,459.0
4,24,11,19.8,618.0
4,24,12,22.2,736.0
4,24,13,23.2,802.0
4,24,14,24.0,814.0
4,24,15,24.4,678.0
4,24,16,24.9,666.0
4,24,17,24.7,556.0
4,24,18,24.4,395.0
4,24,19,23.3,223.0
4,24,20,20.3,67.0
4,24,21,18.1,1.0
4,24,22,16.7,0.0
4,24,23,15.5,0.0
4,25,0,14.9,0.0
4,25,1,13.8,0.0
4,25,2,12.8,0.0
4,25,3,11.6,0.0
4,25,4,9.4,0.0
4,25,5,8.8,0.0
4,25,6,8.2,0.0
4,25,7,8.4,22.0
4,25,8,10.7,124.0
4,25,9,13.6,248.0
4,25,10,16.4,356.0
4,25,11,18.8,539.0
4,25,12,20.7,695.0
4,25,13,22.2,652.0
4,25,14,23.7,734.0
4,25,15,24.5,753.0
4,25,16,24.7,683.0
4,25,17,24.4,501.0
4,25,18,23.5,329.0
4,25,19,21.8,212.0
4,25,20,18.2,58.0
4,25,21,16.9,1.0
4,25,22,16.1,0.0
4,25,23,15.4,0.0
4,26,0,14.7,0.0
4,26,1,14.0,0.0
4,26,2,13.1,0.0
4,26,3,12.2,0.0
4,26,4,11.4,0.0
4,26,5,10.9,0.0
4,26,6,10.7,0.0
4,26,7,11.0,2.0
4,26,8,10.5,16.0
4,26,9,10.5,50.0
4,26,10,11.3,169.0
4,26,11,11.6,256.0
4,26,12,12.2,310.0
4,26,13,13.3,447.0
4,26,14,14.8,675.0
4,26,15,15.5,706.0
4,26,16,15.6,635.0
4,26,17,15.4,514.0
4,26,18,14.8,376.0
4,26,19,13.8,220.0
4,26,20,12.1,74.0
4,26,21,10.5,2.0
4,26,22,9.2,0.0
4,26,23,8.2,0.0
4,27,0,7.4,0.0
4,27,1,6.6,0.0
4,27,2,5.8,0.0
4,27,3,4.5,0.0
4,27,4,3.3,0.0
4,27,5,2.6,0.0
4,27,6,1.8,0.0
4,27,7,1.9,29.0
4,27,8,4.4,156.0
4,27,9,7.0,329.0
4,27,10,8.8,503.0
4,27,11,10.3,655.0
4,27,12,11.1,739.0
4,27,13,11.9,785.0
4,27,14,12.6,815.0
4,27,15,13.4,782.0
4,27,16,13.6,691.0
4,27,17,13.6,563.0
4,27,18,13.8,409.0
4,27,19,13.1,237.0
4,27,20,11.3,78.0
4,27,21,10.1,2.0
4,27,22,9.0,0.0
4,27,23,8.0,0.0
4,28,0,5.8,0.0
4,28,1,4.8,0.0
4,28,2,3.9,0.0
4,28,3,2.5,0.0
4,28,4,2.0,0.0
4,28,5,1.8,0.0
4,28,6,1.0,0.0
4,28,7,1.2,30.0
4,28,8,3.6,156.0
4,28,9,7.4,323.0
4,28,10,9.9,496.0
4,28,11,12.1,646.0
4,28,12,14.8,758.0
4,28,13,16.1,825.0
4,28,14,17.2,838.0
4,28,15,18.2,799.0
4,28,16,18.5,710.0
4,28,17,18.4,573.0
4,28,18,18.9,405.0
4,28,19,17.9,233.0
4,28,20,15.2,77.0
4,28,21,13.3,2.0
4,28,22,11.6,0.0
4,28,23,10.7,0.0
4,29,0,9.2,0.0
4,29,1,8.1,0.0
4,29,2,7.2,0.0
4,29,3,6.6,0.0
4,29,4,5.3,0.0
4,29,5,4.4,0.0
4,29,6,4.2,0.0
4,29,7,4.6,31.0
4,29,8,7.4,155.0
4,29,9,10.7,321.0
4,29,10,13.9,490.0
4,29,11,16.6,640.0
4,29,12,19.2,755.0
4,29,13,20.6,824.0
4,29,14,21.5,837.0
4,29,15,22.0,784.0
4,29,16,22.1,684.0
4,29,17,22.1,559.0
4,29,18,22.2,396.0
4,29,19,21.4,219.0
4,29,20,19.0,73.0
4,29,21,17.9,3.0
4,29,22,16.5,0.0
4,29,23,14.8,0.0
4,30,0,13.6,0.0
4,30,1,13.1,0.0
4,30,2,12.3,0.0
4,30,3,11.1,0.0
4,30,4,10.6,0.0
4,30,5,10.2,0.0
4,30,6,9.8,0.0
4,30,7,9.9,29.0
4,30,8,12.4,148.0
4,30,9,14.3,322.0
4,30,10,16.3,492.0
4,30,11,17.9,637.0
4,30,12,19.6,748.0
4,30,13,20.2,711.0
4,30,14,20.6,524.0
4,30,15,21.4,527.0
4,30,16,21.7,618.0
4,30,17,21.7,466.0
4,30,18,21.3,342.0
4,30,19,20.8,218.0
4,30,20,18.6,77.0
4,30,21,17.3,3.0
4,30,22,15.5,0.0
4,30,23,14.5,0.0
5,1,0,13.5,0.0
5,1,1,12.4,0.0
5,1,2,11.5,0.0
5,1,3,10.5,0.0
5,1,4,9.5,0.0
5,1,5,9.0,0.0
5,1,6,8.3,0.0
5,1,7,9.0,36.0
5,1,8,12.3,165.0
5,1,9,14.0,333.0
5,1,10,16.3,500.0
5,1,11,18.3,646.0
5,1,12,20.3,757.0
5,1,13,21.0,802.0
5,1,14,21.4,710.0
5,1,15,21.4,519.0
5,1,16,21.4,547.0
5,1,17,21.1,449.0
5,1,18,20.7,373.0
5,1,19,19.4,237.0
5,1,20,17.6,86.0
5,1,21,15.8,5.0
5,1,22,13.9,0.0
5,1,23,12.5,0.0
5,2,0,11.2,0.0
5,2,1,9.9,0.0
5,2,2,7.8,0.0
5,2,3,5.9,0.0
5,2,4,5.2,0.0
5,2,5,4.8,0.0
5,2,6,4.3,0.0
5,2,7,5.2,39.0
5,2,8,8.3,173.0
5,2,9,11.4,341.0
5,2,10,14.0,513.0
5,2,11,15.6,661.0
5,2,12,17.7,772.0
5,2,13,19.1,838.0
5,2,14,20.0,853.0
5,2,15,20.5,811.0
5,2,16,20.7,718.0
5,2,17,20.7,579.0
5,2,18,20.7,415.0
5,2,19,19.9,243.0
5,2,20,17.6,88.0
5,2,21,16.0,5.0
5,2,22,14.1,0.0
5,2,23,12.6,0.0
5,3,0,11.5,0.0
