Date,Month,Day,Hour,global_tilted_irradiance_instant,Temperature_2m,Shortwave_Radiation,Dayofweek,Base,Peak,Offpeak,Min_Price,Max_Price,Avg_Weighted_Price
1 - 11,1,11,6,0.0,-2.5,0.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,7,29.338692,-3.1,0.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,8,53.364056,-3.6,0.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,9,67.68052,-3.4,0.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,10,77.02698,-3.2,26.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,11,85.76703,-1.9,122.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,12,77.843376,0.1,220.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,13,68.43532,1.5,287.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,14,33.694633,2.2,308.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,15,0.0,3.2,278.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,16,0.0,3.0,204.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,17,0.0,2.0,99.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,18,0.0,1.0,12.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,19,0.0,0.3,0.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,20,0.0,-0.2,0.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,21,0.0,-1.2,0.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,22,0.0,-1.5,0.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 11,1,11,23,0.0,-1.7,0.0,6,6163.54,6414.96,5912.11,4308.0,9000.0,6321.73
1 - 12,1,12,0,0.0,-2.1,0.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,1,0.0,-2.5,0.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,2,0.0,-2.6,0.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,3,0.0,-2.1,0.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,4,0.0,-1.9,0.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,5,0.0,-1.7,0.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,6,0.0,-1.6,0.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,7,33.363617,-1.6,0.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,8,66.2594,-1.7,0.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,9,111.25803,-1.9,0.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,10,119.5906,-2.3,27.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,11,99.48483,-1.3,121.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,12,106.187675,0.7,218.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,13,50.421703,1.3,227.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,14,25.192472,1.7,195.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,15,0.0,2.7,205.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,16,0.0,2.1,113.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,17,0.0,1.6,61.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,18,0.0,0.9,9.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,19,0.0,0.3,0.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,20,0.0,-0.0,0.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,21,0.0,-0.4,0.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,22,0.0,-0.5,0.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 12,1,12,23,0.0,-0.6,0.0,7,5259.18,5172.45,5345.92,2890.0,8600.0,5422.54
1 - 13,1,13,0,0.0,-0.1,0.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,1,0.0,-0.4,0.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,2,0.0,-0.5,0.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,3,0.0,-0.3,0.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,4,0.0,-0.5,0.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,5,0.0,-0.6,0.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,6,0.0,-0.7,0.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,7,32.910294,-0.9,0.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,8,62.68401,-1.0,0.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,9,75.887665,-1.0,0.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,10,81.02401,-1.2,20.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,11,76.37661,-1.0,77.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,12,76.48896,-0.7,154.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,13,70.81613,-0.4,202.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,14,29.296509,-0.2,243.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,15,0.0,0.1,193.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,16,0.0,-0.7,80.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,17,0.0,-0.8,41.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,18,0.0,-0.6,11.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,19,0.0,-0.9,0.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,20,0.0,-1.2,0.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,21,0.0,-1.3,0.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,22,0.0,-1.3,0.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 13,1,13,23,0.0,-1.6,0.0,1,5627.08,6461.91,4792.25,2678.0,8936.24,5866.62
1 - 14,1,14,0,0.0,-1.9,0.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,1,0.0,-1.9,0.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,2,0.0,-2.0,0.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,3,0.0,-2.1,0.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,4,0.0,-2.0,0.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,5,0.0,-1.9,0.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,6,0.0,-2.3,0.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,7,34.399364,-2.7,0.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,8,80.95913,-3.2,0.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,9,98.92759,-3.8,0.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,10,88.75037,-3.8,25.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,11,71.536865,-3.2,116.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,12,61.33074,-2.2,215.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,13,50.168602,-1.6,278.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,14,24.37662,-0.9,299.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,15,0.0,0.4,273.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,16,0.0,0.6,203.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,17,0.0,0.2,101.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,18,0.0,-0.3,14.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,19,0.0,-1.1,0.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,20,0.0,-1.7,0.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,21,0.0,-3.2,0.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,22,0.0,-3.7,0.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 14,1,14,23,0.0,-4.0,0.0,2,5823.01,6369.13,5276.89,3000.0,9000.0,6070.95
1 - 15,1,15,0,0.0,-4.0,0.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,1,0.0,-3.9,0.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,2,0.0,-3.9,0.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,3,0.0,-3.8,0.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,4,0.0,-3.7,0.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,5,0.0,-3.5,0.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,6,0.0,-3.6,0.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,7,35.655407,-3.4,0.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,8,91.85405,-3.4,0.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,9,86.10112,-3.5,0.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,10,132.3068,-3.1,15.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,11,167.93327,-2.3,59.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,12,138.47609,-1.2,110.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,13,97.16657,-0.5,119.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,14,43.096394,0.0,120.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,15,0.0,1.0,146.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,16,0.0,0.9,118.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,17,0.0,0.5,71.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,18,0.0,0.5,11.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,19,0.0,0.1,0.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,20,0.0,-0.3,0.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,21,0.0,-0.8,0.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,22,0.0,-1.2,0.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 15,1,15,23,0.0,-1.6,0.0,3,6162.32,6775.0,5549.64,3000.0,9000.0,6396.86
1 - 16,1,16,0,0.0,-1.6,0.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,1,0.0,-1.8,0.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,2,0.0,-2.0,0.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,3,0.0,-1.5,0.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,4,0.0,-1.1,0.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,5,0.0,-1.2,0.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,6,0.0,-0.9,0.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,7,8.268747,-0.8,0.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,8,31.337564,-0.8,0.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,9,41.97575,-0.7,0.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,10,58.364826,-0.5,7.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,11,53.966396,-0.3,30.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,12,46.20256,-0.3,52.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,13,34.707825,0.1,68.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,14,14.658305,0.3,65.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,15,0.0,1.1,73.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,16,0.0,1.2,50.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,17,0.0,1.2,27.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,18,0.0,1.1,7.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,19,0.0,1.0,0.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,20,0.0,0.9,0.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,21,0.0,0.8,0.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,22,0.0,0.8,0.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 16,1,16,23,0.0,0.6,0.0,4,5863.48,6775.0,4951.96,2678.0,9000.0,6150.47
1 - 17,1,17,0,0.0,0.7,0.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,1,0.0,0.5,0.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,2,0.0,0.3,0.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,3,0.0,0.4,0.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,4,0.0,0.3,0.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,5,0.0,0.3,0.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,6,0.0,0.2,0.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,7,24.474606,0.2,0.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,8,47.85823,0.2,0.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,9,76.825516,0.6,0.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,10,79.311935,0.6,18.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,11,91.899025,1.4,74.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,12,86.296616,3.3,170.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,13,50.50696,4.6,244.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,14,29.938608,5.8,281.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,15,0.0,7.2,258.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,16,0.0,7.3,190.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,17,0.0,6.7,93.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,18,0.0,5.8,15.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,19,0.0,4.6,0.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,20,0.0,3.8,0.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,21,0.0,3.4,0.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,22,0.0,2.7,0.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 17,1,17,23,0.0,2.2,0.0,5,5744.0,6760.05,4727.95,2000.0,8950.0,6065.57
1 - 18,1,18,0,0.0,2.2,0.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,1,0.0,1.8,0.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,2,0.0,1.4,0.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,3,0.0,1.9,0.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,4,0.0,1.7,0.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,5,0.0,1.8,0.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,6,0.0,2.0,0.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,7,34.704983,2.2,0.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,8,73.54244,2.2,0.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,9,71.65655,2.4,0.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,10,87.62428,2.6,26.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,11,73.159874,3.6,110.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,12,58.03323,5.4,153.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,13,46.133007,6.6,232.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,14,26.872335,7.9,276.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,15,0.0,9.4,263.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,16,0.0,9.3,196.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,17,0.0,8.7,103.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,18,0.0,7.9,17.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,19,0.0,6.9,0.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,20,0.0,6.1,0.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,21,0.0,5.6,0.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,22,0.0,4.9,0.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 18,1,18,23,0.0,4.3,0.0,6,5452.88,6258.9,4646.86,2490.0,8988.69,5745.18
1 - 19,1,19,0,0.0,4.4,0.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,1,0.0,3.7,0.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,2,0.0,3.1,0.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,3,0.0,2.6,0.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,4,0.0,1.8,0.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,5,0.0,1.3,0.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,6,0.0,1.0,0.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,7,27.655235,1.0,0.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,8,69.58991,1.0,0.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,9,119.69723,0.8,0.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,10,135.00848,0.8,16.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,11,103.080795,1.1,65.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,12,82.165,1.5,123.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,13,65.79056,2.2,180.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,14,30.738577,3.0,233.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,15,0.0,3.6,231.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,16,0.0,3.7,180.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,17,0.0,3.5,101.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,18,0.0,3.1,18.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,19,0.0,2.3,0.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,20,0.0,1.7,0.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,21,0.0,0.7,0.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,22,0.0,0.2,0.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 19,1,19,23,0.0,-0.1,0.0,7,5387.87,5627.5,5148.24,2840.0,8990.02,5663.21
1 - 20,1,20,0,0.0,-1.0,0.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,1,0.0,-1.2,0.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,2,0.0,-1.4,0.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,3,0.0,-2.0,0.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,4,0.0,-2.3,0.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,5,0.0,-2.6,0.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,6,0.0,-3.0,0.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,7,33.778194,-3.0,0.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,8,56.129795,-3.7,0.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,9,64.676186,-4.0,0.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,10,67.094505,-4.0,24.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,11,64.52213,-2.7,104.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,12,58.37833,-0.4,197.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,13,46.55705,2.1,265.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,14,28.200052,4.1,286.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,15,0.0,6.4,263.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,16,0.0,7.0,199.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,17,0.0,6.5,105.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,18,0.0,6.1,21.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,19,0.0,4.8,0.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,20,0.0,4.1,0.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,21,0.0,3.1,0.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,22,0.0,2.7,0.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 20,1,20,23,0.0,2.2,0.0,1,5425.32,5784.74,5065.89,2500.0,9000.0,5702.2
1 - 21,1,21,0,0.0,1.5,0.0,2,5958.91,6774.4,5143.42,2678.0,9000.0,6252.83
1 - 21,1,21,1,0.0,1.4,0.0,2,5958.91,6774.4,5143.42,2678.0,9000.0,6252.83
1 - 21,1,21,2,0.0,1.0,0.0,2,5958.91,6774.4,5143.42,2678.0,9000.0,6252.83
1 - 21,1,21,3,0.0,-0.1,0.0,2,5958.91,6774.4,5143.42,2678.0,9000.0,6252.83
1 - 21,1,21,4,0.0,-0.5,0.0,2,5958.91,6774.4,5143.42,2678.0,9000.0,6252.83
1 - 21,1,21,5,0.0,-0.7,0.0,2,5958.91,6774.4,5143.42,2678.0,9000.0,6252.83
1 - 21,1,21,6,0.0,-1.2,0.0,2,5958.91,6774.4,5143.42,2678.0,9000.0,6252.83
1 - 21,1,21,7,48.098816,-1.1,0.0,2,5958.91,6774.4,5143.42,2678.0,9000.0,6252.83
1 - 21,1,21,8,81.3833,-1.1,0.0,2,5958.91,6774.4,5143.42,2678.0,9000.0,6252.83
1 - 21,1,21,9,100.14536,-1.1,0.0,2,5958.91,6774.4,5143.42,2678.0,9000.0,6252.83
